,Chamber Temperature (C),dT (C),Wet Bulb Depression,Corrected Water Potential (MPa)
2021-06-28 18:00:00,36.47,12.99,0.0,-4.246
2021-06-28 18:30:00,35.89,9.721,0.0,-4.617814766711918
2021-06-28 19:00:00,35.7,7.842,34.804,-4.9149010914983755
2021-06-28 19:30:00,35.69,5.355,41.408,-4.659814766711918
2021-06-28 20:00:00,35.22,1.847,23.765,-4.3298337649978755
2021-06-28 20:30:00,34.54,-1.962,21.348,-3.9327328375429293
2021-06-28 21:00:00,33.55,-5.686,12.92,-3.0923244746183567
2021-06-28 21:30:00,32.48,-8.515,8.114,-2.599055707881327
2021-06-28 22:00:00,31.18,-10.938,5.158,-2.387169333358798
2021-06-28 22:30:00,30.28,-12.269,3.918,-2.32251678215192
2021-06-28 23:00:00,29.18,-11.952,3.441,-2.2050362029546675
2021-06-28 23:30:00,27.89,-10.391,3.095,-1.9828057564467596
2021-06-29 00:00:00,26.78,-9.464,2.972,-1.8421712338527096
2021-06-29 00:30:00,25.76,-8.869,2.724,-1.730013193254137
2021-06-29 01:00:00,24.97,-8.123,2.608,-1.6232119937149996
2021-06-29 01:30:00,24.24,-7.635,2.484,-1.5410829782755275
2021-06-29 02:00:00,23.57,-7.139,2.396,-1.4721290154394717
2021-06-29 02:30:00,22.95,-6.805,2.316,-1.4146801000521476
2021-06-29 03:00:00,22.4,-6.124,2.267,-1.3296043173350696
2021-06-29 03:30:00,21.86,-6.061,2.199,-1.305747246422711
2021-06-29 04:00:00,21.33,-5.75,2.118,-1.261064507719736
2021-06-29 04:30:00,20.87,-5.459,2.093,-1.222136931391954
2021-06-29 05:00:00,20.42,-5.321,2.059,-1.1978577913063913
2021-06-29 05:30:00,19.91,-4.983,2.022,-1.1567932835866552
2021-06-29 06:00:00,19.42,-4.314,2.076,-1.0932119937149993
2021-06-29 06:30:00,19.1,-3.815,2.168,-1.0542844173872175
2021-06-29 07:00:00,18.83,-3.362,2.375,-1.0489539628360556
2021-06-29 07:30:00,18.61,-2.644,2.678,-1.045333093201989
2021-06-29 08:00:00,18.54,-2.141,3.068,-1.0746827387029751
2021-06-29 08:30:00,18.44,-1.006,3.607,-1.0774911338005622
2021-06-29 09:00:00,18.65,0.975,4.887,-1.136447735287445
2021-06-29 09:30:00,19.25,3.866,6.922,-1.254294971990527
2021-06-29 10:00:00,20.16,6.743,9.268,-1.4100211092066188
2021-06-29 10:30:00,21.34,13.033,13.675,-1.574260669529771
2021-06-29 11:00:00,22.78,11.904,14.429,-1.7625194208027475
2021-06-29 11:30:00,24.18,10.448,14.693,-1.8989381309310913
2021-06-29 12:00:00,25.4,10.306,15.576,-2.030666186403978
2021-06-29 12:30:00,26.71,10.471,17.22,-2.228256112622149
2021-06-29 13:00:00,27.95,10.277,18.149,-2.3491017272823886
2021-06-29 13:30:00,29.21,11.412,19.904,-2.5308603682866915
2021-06-29 14:00:00,30.47,12.482,25.628,-3.1315569934939496
2021-06-29 14:30:00,33.05,25.957,32.195,-2.503838485397391
2021-06-29 15:00:00,35.25,28.363,0.0,-1.7300105546033095
2021-06-29 15:30:00,36.77,28.907,0.0,-0.9606675786593254
2021-06-29 16:00:00,38.1,25.665,21.187,-0.46065561041183756
2021-06-29 16:30:00,39.91,21.755,41.153,-1.9501451257955056
2021-06-29 17:00:00,41.08,18.548,38.973,-3.4982221455270595
2021-06-29 17:30:00,41.45,13.603,33.828,-3.5055401543620044
2021-06-29 18:00:00,41.64,10.197,30.705,-3.426426626080826
2021-06-29 18:30:00,41.74,7.489,28.541,-3.3971625797433123
2021-06-29 19:00:00,41.39,3.206,24.025,-3.273562819315864
2021-06-29 19:30:00,40.41,-2.292,18.019,-3.0953357318528165
2021-06-29 20:00:00,39.43,-3.8,15.653,-2.951072423672218
2021-06-29 20:30:00,38.26,-6.752,12.223,-2.8157208599144368
2021-06-29 21:00:00,36.65,-11.237,7.406,-2.64896979474102
2021-06-29 21:30:00,34.87,-12.372,5.223,-2.490315360803113
2021-06-29 22:00:00,33.1,-13.108,4.519,-2.476840779301548
2021-06-29 22:30:00,32.07,-13.323,4.121,-2.4599340337293154
2021-06-29 23:00:00,30.66,-13.334,3.808,-2.4164884773868516
2021-06-29 23:30:00,29.16,-11.948,3.362,-2.209570014874314
2021-06-30 00:00:00,27.74,-10.914,3.138,-2.0500184705557913
2021-06-30 00:30:00,26.58,-9.82,2.997,-1.8978973710688016
2021-06-30 01:00:00,25.59,-8.657,2.814,-1.744947965140368
2021-06-30 01:30:00,24.72,-8.48,2.7,-1.6904247078240313
2021-06-30 02:00:00,23.92,-7.656,2.617,-1.5863949622708977
2021-06-30 02:30:00,23.21,-7.183,2.562,-1.5200079159524822
2021-06-30 03:00:00,22.54,-6.673,2.518,-1.4568064768407922
2021-06-30 03:30:00,21.99,-6.043,2.473,-1.376405516874207
2021-06-30 04:00:00,21.44,-5.826,2.42,-1.3378868164654925
2021-06-30 04:30:00,20.91,-5.596,2.309,-1.294260669529771
2021-06-30 05:00:00,20.43,-5.501,2.271,-1.2746642681471836
2021-06-30 05:30:00,19.96,-5.018,2.27,-1.2210539531164264
2021-06-30 06:00:00,19.43,-4.577,2.246,-1.1689381309310913
2021-06-30 06:30:00,19.09,-3.915,2.34,-1.1121501246460908
2021-06-30 07:00:00,18.79,-3.232,2.507,-1.0753462864561258
2021-06-30 07:30:00,18.61,-2.96,2.688,-1.0768091154916197
2021-06-30 08:00:00,18.39,-2.505,2.798,-1.0621501246460907
2021-06-30 08:30:00,18.3,-1.417,3.345,-1.0675227976104904
2021-06-30 09:00:00,18.45,0.632,4.661,-1.1417834671402616
2021-06-30 09:30:00,19.01,3.272,6.771,-1.3089697947410197
2021-06-30 10:00:00,19.96,6.958,9.609,-1.4842976106413541
2021-06-30 10:30:00,21.34,14.702,15.097,-1.6985160617578874
2021-06-30 11:00:00,22.95,13.602,16.332,-1.9586386020329425
2021-06-30 11:30:00,24.34,11.61,16.156,-2.0755336306648693
2021-06-30 12:00:00,25.58,10.845,16.851,-2.3062885678776417
2021-06-30 12:30:00,26.83,12.143,23.063,-3.247683640351784
2021-06-30 13:00:00,27.63,12.457,28.547,-4.101993617275945
2021-06-30 13:30:00,28.47,13.894,27.399,-3.701580397903219
2021-06-30 14:00:00,29.58,15.113,25.287,-3.073342395403334
2021-06-30 14:30:00,31.99,30.451,0.0,-2.966181011446758
2021-06-30 15:00:00,34.31,31.242,0.0,-2.932
2021-06-30 15:30:00,37.21,28.255,0.0,-2.8979999999999997
2021-06-30 16:00:00,39.77,30.883,0.0,-2.864155416533732
2021-06-30 16:30:00,41.21,22.918,36.933,-2.8930103377599097
2021-06-30 17:00:00,41.99,15.126,39.691,-3.3849984168095033
2021-06-30 17:30:00,42.17,10.641,34.783,-3.876321404718982
2021-06-30 18:00:00,42.49,8.574,33.003,-3.8891425114110367
2021-06-30 18:30:00,42.25,5.259,29.24,-3.758901189819508
2021-06-30 19:00:00,41.88,2.858,26.142,-3.6089196603752995
2021-06-30 19:30:00,41.15,-0.832,21.808,-3.4468460566032024
2021-06-30 20:00:00,40.15,-3.875,17.769,-3.2834798588032195
2021-06-30 20:30:00,38.91,-6.696,15.287,-3.2707597015199323
2021-06-30 21:00:00,37.26,-10.502,10.999,-3.122886078308577
2021-06-30 21:30:00,35.32,-12.927,6.989,-2.8502968902473214
2021-06-30 22:00:00,33.5,-12.833,6.04,-2.71542280733012
2021-06-30 22:30:00,32.42,-13.052,5.34,-2.6496201492400338
2021-06-30 23:00:00,30.8,-13.621,4.781,-2.651423249273083
2021-06-30 23:30:00,29.23,-13.607,4.254,-2.5828913556102315
2021-07-01 00:00:00,27.59,-12.116,3.907,-2.391722778171232
2021-07-01 00:30:00,26.16,-11.415,3.678,-2.2689539628360555
2021-07-01 01:00:00,24.91,-10.508,3.512,-2.147849875353909
2021-07-01 01:30:00,23.87,-9.567,3.318,-2.0068091154916194
2021-07-01 02:00:00,22.93,-8.336,3.228,-1.8496201492400337
2021-07-01 02:30:00,22.12,-7.733,3.116,-1.7600237478574463
2021-07-01 03:00:00,21.38,-7.284,2.991,-1.6799973613491725
2021-07-01 03:30:00,20.68,-6.495,3.014,-1.598943408232746
2021-07-01 04:00:00,20.07,-5.661,3.044,-1.515354202408608
2021-07-01 04:30:00,19.54,-5.288,3.024,-1.4732093550641718
2021-07-01 05:00:00,19.02,-5.347,2.918,-1.4546589908455285
2021-07-01 05:30:00,18.47,-4.828,2.882,-1.399986806745863
2021-07-01 06:00:00,17.94,-4.245,2.901,-1.3400105546033094
2021-07-01 06:30:00,17.63,-3.408,3.065,-1.2842896946888722
2021-07-01 07:00:00,17.32,-2.772,3.277,-1.2642923333396996
2021-07-01 07:30:00,17.18,-2.304,3.568,-1.2810988101804919
2021-07-01 08:00:00,17.04,-1.425,4.069,-1.3175016884038715
2021-07-01 08:30:00,17.1,-0.163,5.07,-1.4143055265938362
2021-07-01 09:00:00,17.68,4.587,8.032,-1.553217271016654
2021-07-01 09:30:00,18.61,6.627,9.94,-1.718922299026127
2021-07-01 10:00:00,19.74,8.949,12.124,-1.8736155923324118
2021-07-01 10:30:00,21.2,15.251,16.495,-1.994944007164127
2021-07-01 11:00:00,22.92,14.031,17.581,-2.213083338472544
2021-07-01 11:30:00,,,,-2.3950316638099283
2021-07-01 12:00:00,25.57,11.813,19.075,-2.589659090354359
2021-07-01 12:30:00,26.91,10.557,20.612,-2.8767469081795167
2021-07-01 13:00:00,27.97,9.904,20.049,-2.86558004810125
2021-07-01 13:30:00,29.17,10.673,23.924,-3.2617671222408022
2021-07-01 14:00:00,,,,-3.0097097484089885
2021-07-01 14:30:00,35.46,13.612,25.513,-2.640778172075724
2021-07-01 15:00:00,36.35,17.197,25.559,-2.143804297895811
2021-07-01 15:30:00,38.35,10.802,19.166,-1.7076981109020932
2021-07-01 16:00:00,37.07,-3.178,4.572,-1.1723693316824224
2021-07-01 16:30:00,36.06,-4.576,2.706,-1.0022952504415963
2021-07-01 17:00:00,34.83,-4.787,1.907,-0.9106952115630792
2021-07-01 17:30:00,33.41,-6.01,0.978,-0.8967616197767269
2021-07-01 18:00:00,31.5,-5.909,0.784,-0.8476057581231351
2021-07-01 18:30:00,30.34,-3.476,1.151,-0.6620328616726903
2021-07-01 19:00:00,29.41,-3.512,1.42,-0.6879422281328672
2021-07-01 19:30:00,28.74,-1.584,2.826,-0.7310777009738727
2021-07-01 20:00:00,28.24,-1.674,2.968,-0.7853146226461974
2021-07-01 20:30:00,28.18,0.593,4.891,-0.8650230097005307
2021-07-01 21:00:00,27.75,-2.472,2.696,-0.8346326043372551
2021-07-01 21:30:00,26.97,-2.954,1.914,-0.757491133800562
2021-07-01 22:00:00,26.7,-2.735,1.949,-0.7364081555250344
2021-07-01 22:30:00,26.5,-4.083,1.288,-0.7582402807171847
2021-07-01 23:00:00,25.72,-3.949,1.01,-0.6967800903325184
2021-07-01 23:30:00,24.71,-3.3,0.943,-0.6074884951497346
2021-07-02 00:00:00,24.0,-2.885,1.019,-0.573217271016654
2021-07-02 00:30:00,23.34,-2.973,0.951,-0.565739330470229
2021-07-02 01:00:00,22.82,-2.476,1.044,-0.5342633081805984
2021-07-02 01:30:00,22.28,-2.713,0.9,-0.527876261862183
2021-07-02 02:00:00,21.77,-2.6,0.851,-0.5121342927411265
2021-07-02 02:30:00,21.29,-2.456,0.907,-0.5099973613491726
2021-07-02 03:00:00,20.79,-2.846,0.678,-0.5067985608883101
2021-07-02 03:30:00,20.33,-2.502,0.747,-0.4831988004608625
2021-07-02 04:00:00,19.87,-2.398,0.802,-0.47894076958191883
2021-07-02 04:30:00,19.41,-2.373,0.749,-0.4710645077197359
2021-07-02 05:00:00,19.04,-2.363,0.745,-0.46892493767695453
2021-07-02 05:30:00,18.69,-2.215,0.769,-0.45680911549161957
2021-07-02 06:00:00,18.21,-1.65,0.905,-0.42853717096450633
2021-07-02 06:30:00,17.94,-1.178,1.263,-0.45468273870297515
2021-07-02 07:00:00,17.94,-0.804,1.407,-0.45426594683142574
2021-07-02 07:30:00,17.85,-0.812,1.503,-0.48002110920661895
2021-07-02 08:00:00,17.94,0.347,2.211,-0.5142791400855626
2021-07-02 08:30:00,18.23,0.312,2.454,-0.5800131932541368
2021-07-02 09:00:00,18.63,1.522,3.36,-0.6510829782755275
2021-07-02 09:30:00,19.14,1.649,3.816,-0.7353700343135723
2021-07-02 10:00:00,20.02,3.725,5.506,-0.8674858564989073
2021-07-02 10:30:00,21.07,6.493,7.978,-1.053589205824138
2021-07-02 11:00:00,22.53,5.51,8.342,-1.195683918802854
2021-07-02 11:30:00,23.78,5.007,8.747,-1.2914311652255652
2021-07-02 12:00:00,24.6,3.786,8.305,-1.3199551429359346
2021-07-02 12:30:00,25.58,2.507,7.837,-1.3304088759190673
2021-07-02 13:00:00,25.62,2.291,7.386,-1.2849664356961599
2021-07-02 13:30:00,26.23,2.515,7.958,-1.3453146226461976
2021-07-02 14:00:00,27.16,4.943,10.268,-1.4311896866456184
2021-07-02 14:30:00,27.69,0.73,6.981,-1.33444937509317
2021-07-02 15:00:00,28.3,5.281,10.403,-1.355882979951903
2021-07-02 15:30:00,27.75,-1.158,5.043,-1.17233883020949
2021-07-02 16:00:00,26.23,-7.423,0.842,-1.1029494059284337
2021-07-02 16:30:00,24.38,-6.106,0.71,-0.9342896946888721
2021-07-02 17:00:00,23.42,-5.15,0.604,-0.8013429274112658
2021-07-02 17:30:00,22.41,-5.619,0.51,-0.8044016803606179
2021-07-02 18:00:00,21.7,-3.987,0.608,-0.6496412584466528
2021-07-02 18:30:00,21.07,-2.408,1.062,-0.5710791772877041
2021-07-02 19:00:00,21.66,2.957,4.817,-0.742866445415789
2021-07-02 19:30:00,22.21,5.146,7.395,-1.0207333150116584
2021-07-02 20:00:00,23.37,3.41,7.18,-1.1528148347362375
2021-07-02 20:30:00,23.56,0.389,5.356,-1.1313915854631544
2021-07-02 21:00:00,23.24,-2.206,3.323,-1.0267774516816912
2021-07-02 21:30:00,22.63,-3.046,2.219,-0.8932278256199637
2021-07-02 22:00:00,21.89,-3.143,1.67,-0.7906952115630792
2021-07-02 22:30:00,21.8,-3.787,1.259,-0.7657472464227111
2021-07-02 23:00:00,21.34,-3.524,1.188,-0.7199894453966905
2021-07-02 23:30:00,20.77,-2.588,1.461,-0.6699973613491726
2021-07-03 00:00:00,20.16,-2.539,1.254,-0.6189434082327462
2021-07-03 00:30:00,19.31,-2.806,0.842,-0.5653410091544712
2021-07-03 01:00:00,18.8,-2.538,0.956,-0.5478815391638377
2021-07-03 01:30:00,18.24,-2.339,0.929,-0.5232067164133446
2021-07-03 02:00:00,17.82,-2.331,0.919,-0.5210671463705633
2021-07-03 02:30:00,17.38,-2.287,0.933,-0.5257314145177469
2021-07-03 03:00:00,17.09,-2.049,0.936,-0.5031856072067256
2021-07-03 03:30:00,16.68,-2.316,0.797,-0.494674822750493
2021-07-03 04:00:00,16.24,-2.136,0.703,-0.4564002395725523
2021-07-03 04:30:00,15.91,-1.89,0.834,-0.4578815391638376
2021-07-03 05:00:00,15.58,-1.877,0.796,-0.4521316540902992
2021-07-03 05:30:00,15.24,-1.946,0.775,-0.4589302149786093
2021-07-03 06:00:00,14.73,-2.678,0.429,-0.45785251400473653
2021-07-03 06:30:00,14.2,-2.525,0.44,-0.43787626186218287
2021-07-03 07:00:00,13.84,-1.171,0.914,-0.40855564152029794
2021-07-03 07:30:00,13.84,-0.481,1.325,-0.44108561692635484
2021-07-03 08:00:00,13.84,-0.304,1.557,-0.48787890051301025
2021-07-03 08:30:00,13.99,0.717,2.13,-0.526418710128344
2021-07-03 09:00:00,14.49,1.62,2.838,-0.6121554019477455
2021-07-03 09:30:00,15.09,1.923,3.421,-0.7200026386508274
2021-07-03 10:00:00,15.72,2.386,4.078,-0.8289354922802641
2021-07-03 10:30:00,16.37,4.241,5.393,-0.9321342927411266
2021-07-03 11:00:00,17.51,3.68,5.744,-1.0489302149786093
2021-07-03 11:30:00,18.43,3.519,6.248,-1.1578577913063912
2021-07-03 12:00:00,19.18,3.468,6.703,-1.249986806745863
2021-07-03 12:30:00,20.1,3.895,7.452,-1.3367880062850006
2021-07-03 13:00:00,21.12,3.896,7.948,-1.3989222990261272
2021-07-03 13:30:00,22.01,4.46,8.64,-1.4500079159524821
2021-07-03 14:00:00,22.96,4.975,9.391,-1.504247476275634
2021-07-03 14:30:00,23.85,6.012,10.622,-1.577175772997449
2021-07-03 15:00:00,24.91,5.905,10.728,-1.5610328439098073
2021-07-03 15:30:00,25.54,5.985,10.835,-1.5379237575770757
2021-07-03 16:00:00,25.73,6.452,10.996,-1.5245206186655091
2021-07-03 16:30:00,27.18,10.028,14.559,-1.657975054279792
2021-07-03 17:00:00,27.84,6.673,12.112,-1.5831328341901783
2021-07-03 17:30:00,28.04,4.705,10.513,-1.501101448831319
2021-07-03 18:00:00,28.28,4.42,10.068,-1.4395752921759684
2021-07-03 18:30:00,28.96,5.328,10.895,-1.4275609010590697
2021-07-03 19:00:00,28.88,1.004,7.109,-1.2610433985131169
2021-07-03 19:30:00,28.15,-2.649,3.796,-1.0917702738861248
2021-07-03 20:00:00,27.46,-2.527,3.459,-1.010029025159101
2021-07-03 20:30:00,27.04,-2.078,3.366,-0.9400237478574464
2021-07-03 21:00:00,26.14,-4.762,1.314,-0.8795964013825873
2021-07-03 21:30:00,24.61,-5.906,0.648,-0.8772021595057227
2021-07-03 22:00:00,23.17,-5.298,0.515,-0.7963659371117965
2021-07-03 22:30:00,22.51,-5.113,0.458,-0.7414733836388031
2021-07-03 23:00:00,21.73,-4.167,0.484,-0.6363949622708975
2021-07-03 23:30:00,20.82,-3.486,0.58,-0.568964517439365
2021-07-04 00:00:00,20.1,-2.553,0.796,-0.5074884951497346
2021-07-04 00:30:00,19.58,-2.095,1.0,-0.5010908942280097
2021-07-04 01:00:00,19.17,-2.181,0.992,-0.5110697850213907
2021-07-04 01:30:00,18.89,-1.912,1.178,-0.5289222990261272
2021-07-04 02:00:00,18.21,-3.245,0.538,-0.53571822126361
2021-07-04 02:30:00,17.78,-2.831,0.599,-0.5099947226983452
2021-07-04 03:00:00,17.46,-2.068,0.883,-0.482144847344436
2021-07-04 03:30:00,17.1,-1.694,1.001,-0.472144847344436
2021-07-04 04:00:00,16.83,-2.002,0.902,-0.4799920840475178
2021-07-04 04:30:00,16.57,-2.13,0.861,-0.484674822750493
2021-07-04 05:00:00,16.25,-1.768,0.879,-0.4595832081284506
2021-07-04 05:30:00,15.87,-2.515,0.686,-0.48720479815655005
2021-07-04 06:00:00,15.28,-1.976,0.685,-0.43746474729228824
2021-07-04 06:30:00,15.01,-1.088,1.069,-0.4332225483183088
2021-07-04 07:00:00,15.03,-0.374,1.513,-0.45786306860804604
2021-07-04 07:30:00,14.91,-0.715,1.373,-0.4678577913063913
2021-07-04 08:00:00,14.65,-1.406,1.02,-0.4610697850213906
2021-07-04 08:30:00,14.46,-0.883,1.259,-0.46213429274112655
2021-07-04 09:00:00,14.41,-0.614,1.413,-0.4767985608883101
2021-07-04 09:30:00,14.31,-0.759,1.335,-0.47106978502139063
2021-07-04 10:00:00,14.26,-0.657,1.382,-0.4732014391116898
2021-07-04 10:30:00,14.22,-0.219,1.666,-0.4957393304702289
2021-07-04 11:00:00,14.15,-0.778,1.366,-0.49425539222811626
2021-07-04 11:30:00,13.95,-1.439,1.17,-0.5146589908455288
2021-07-04 12:00:00,13.77,-1.483,1.071,-0.4989328536294367
2021-07-04 12:30:00,13.7,-0.532,1.403,-0.4764292647316535
2021-07-04 13:00:00,13.62,-0.994,1.29,-0.505396420821846
2021-07-04 13:30:00,13.89,1.088,2.45,-0.5928057564467594
2021-07-04 14:00:00,14.67,5.048,4.972,-0.7618031000330492
2021-07-04 14:30:00,15.5,3.275,4.383,-0.7928623304511305
2021-07-04 15:00:00,15.08,-2.28,1.34,-0.6895726535251411
2021-07-04 15:30:00,14.73,-2.643,1.029,-0.6346906546554573
2021-07-04 16:00:00,14.39,-1.8,1.126,-0.5565110629073021
2021-07-04 16:30:00,14.29,3.15,3.225,-0.5627016867274958
2021-07-04 17:00:00,15.97,6.923,6.451,-0.8472983132725043
2021-07-04 17:30:00,16.51,3.027,4.594,-0.8534836597910431
2021-07-04 18:00:00,16.63,-0.205,2.734,-0.7732014391116899
2021-07-04 18:30:00,16.27,-1.053,2.096,-0.7132594894298919
2021-07-04 19:00:00,16.18,1.5,3.211,-0.6970928124848043
2021-07-04 19:30:00,16.92,0.435,3.225,-0.7971757729974489
2021-07-04 20:00:00,16.95,0.001,3.051,-0.8082244488122206
2021-07-04 20:30:00,16.58,-1.166,2.109,-0.729585846779278
2021-07-04 21:00:00,16.46,-1.561,1.866,-0.7046880160046298
2021-07-04 21:30:00,15.98,-2.474,1.208,-0.6553304545511618
2021-07-04 22:00:00,15.62,-3.593,0.65,-0.637884177814665
2021-07-04 22:30:00,15.46,-3.155,0.742,-0.6142633081805984
2021-07-04 23:00:00,14.95,-2.833,0.89,-0.615726137216092
2021-07-04 23:30:00,14.37,-2.085,1.1,-0.5878604299572187
2021-07-05 00:00:00,13.72,-1.618,1.137,-0.5442765014347353
2021-07-05 00:30:00,13.34,-1.505,1.129,-0.5310829782755275
2021-07-05 01:00:00,13.14,-1.36,1.184,-0.5310618690689085
2021-07-05 01:30:00,12.94,-1.51,1.142,-0.5357314145177469
2021-07-05 02:00:00,12.77,-1.068,1.228,-0.5131935231592077
2021-07-05 02:30:00,12.62,-1.138,1.201,-0.5078709845605281
2021-07-05 03:00:00,12.55,-0.936,1.208,-0.4910750623230454
2021-07-05 03:30:00,12.41,-1.061,1.137,-0.48427122413308055
2021-07-05 04:00:00,12.33,-1.004,1.227,-0.5057340531685741
2021-07-05 04:30:00,12.25,-1.015,1.185,-0.5010592304180812
2021-07-05 05:00:00,12.16,-0.834,1.271,-0.5
2021-07-05 05:30:00,12.12,-0.891,1.23,-0.49893021497860934
2021-07-05 06:00:00,11.95,-0.754,1.252,-0.4899973613491726
2021-07-05 06:30:00,11.78,-0.632,1.286,-0.4800026386508273
2021-07-05 07:00:00,11.69,-0.557,1.284,-0.47107770097387275
2021-07-05 07:30:00,11.7,-0.218,1.4,-0.4731961618100351
2021-07-05 08:00:00,11.71,-0.379,1.419,-0.49360767637992975
2021-07-05 08:30:00,11.68,-0.014,1.482,-0.4774673859431156
2021-07-05 09:00:00,11.81,0.381,1.766,-0.5078894551163198
2021-07-05 09:30:00,11.99,1.094,2.145,-0.5342633081805984
2021-07-05 10:00:00,12.31,1.48,2.505,-0.5857472464227111
2021-07-05 10:30:00,12.57,1.626,2.652,-0.6164160714775165
2021-07-05 11:00:00,12.91,2.424,3.278,-0.6932199096674814
2021-07-05 11:30:00,13.59,3.892,4.338,-0.7978472367030818
2021-07-05 12:00:00,14.23,4.317,4.916,-0.8814364425272201
2021-07-05 12:30:00,14.85,2.846,4.387,-0.8999683361900714
2021-07-05 13:00:00,15.05,1.911,4.028,-0.9057340531685741
2021-07-05 13:30:00,15.08,1.478,3.74,-0.885304068042888
2021-07-05 14:00:00,15.19,1.347,3.762,-0.8861218198810225
2021-07-05 14:30:00,14.86,-0.993,2.273,-0.7963738530642787
2021-07-05 15:00:00,14.44,-1.494,1.853,-0.7357498850735384
2021-07-05 15:30:00,13.92,-2.674,1.034,-0.6553489251069534
2021-07-05 16:00:00,13.57,-1.744,1.274,-0.6142949719905269
2021-07-05 16:30:00,13.69,-0.111,2.004,-0.6110671463705633
2021-07-05 17:00:00,13.81,1.044,2.572,-0.6146510748930467
2021-07-05 17:30:00,13.86,-0.735,1.656,-0.5789170217244723
2021-07-05 18:00:00,13.55,-1.386,1.198,-0.5300052773016548
2021-07-05 18:30:00,13.25,-1.464,0.99,-0.48320935506417195
2021-07-05 19:00:00,12.96,-1.534,0.89,-0.4600079159524821
2021-07-05 19:30:00,12.79,-1.042,1.038,-0.44001319325413685
2021-07-05 20:00:00,12.65,-0.551,1.181,-0.4253357318528164
2021-07-05 20:30:00,12.56,-0.258,1.384,-0.4446616294963561
2021-07-05 21:00:00,12.44,-0.599,1.169,-0.4289222990261272
2021-07-05 21:30:00,12.3,-1.145,0.84,-0.4021554019477455
2021-07-05 22:00:00,12.11,-1.218,0.784,-0.39747794054642516
2021-07-05 22:30:00,12.84,-1.938,0.698,-0.4435865671733108
2021-07-05 23:00:00,12.83,-1.766,0.747,-0.44464579759139194
2021-07-05 23:30:00,12.34,-1.299,0.796,-0.404260669529771
2021-07-06 00:00:00,11.94,-1.247,0.755,-0.38788153916383766
2021-07-06 00:30:00,11.69,-1.026,0.777,-0.36426594683142577
2021-07-06 01:00:00,11.64,-1.051,0.789,-0.3668143927932743
2021-07-06 01:30:00,11.55,-0.783,0.836,-0.3553278159003343
2021-07-06 02:00:00,11.54,-0.769,0.92,-0.3746695454488383
2021-07-06 02:30:00,11.48,-0.821,0.827,-0.3621184608361623
2021-07-06 03:00:00,11.36,-1.148,0.712,-0.35680383818996486
2021-07-06 03:30:00,11.28,-1.025,0.666,-0.3331988004608625
2021-07-06 04:00:00,11.15,-0.917,0.7,-0.3289407695819188
2021-07-06 04:30:00,11.04,-1.07,0.614,-0.32107242367221805
2021-07-06 05:00:00,10.94,-1.045,0.613,-0.3221237381378171
2021-07-06 05:30:00,10.79,-1.575,0.467,-0.3325273367552296
2021-07-06 06:00:00,10.38,-1.628,0.305,-0.29426330818059837
2021-07-06 06:30:00,10.04,-1.7,0.247,-0.2810777009738728
2021-07-06 07:00:00,9.78,-1.6,0.283,-0.27893021497860937
2021-07-06 07:30:00,9.63,-1.34,0.337,-0.26893021497860936
2021-07-06 08:00:00,9.54,-0.99,0.427,-0.25108297827552756
2021-07-06 08:30:00,9.55,-0.271,0.665,-0.2464266260808261
2021-07-06 09:00:00,9.68,0.292,0.999,-0.2921422086936087
2021-07-06 09:30:00,10.05,0.643,1.348,-0.3546669067980109
2021-07-06 10:00:00,10.51,1.339,1.704,-0.3842738627839079
2021-07-06 10:30:00,11.05,2.904,2.524,-0.4432383802232731
2021-07-06 11:00:00,11.98,2.515,2.713,-0.5374990497530441
2021-07-06 11:30:00,12.89,2.753,3.418,-0.6911067261329737
2021-07-06 12:00:00,13.76,2.901,4.115,-0.8674726632447703
2021-07-06 12:30:00,14.86,3.249,5.222,-1.0925035888977834
2021-07-06 13:00:00,16.24,4.163,6.49,-1.2592889565319567
2021-07-06 13:30:00,17.55,5.049,7.47,-1.342163317900228
2021-07-06 14:00:00,18.64,5.711,8.415,-1.4502942515964938
2021-07-06 14:30:00,20.79,12.199,13.567,-1.6950441189071495
2021-07-06 15:00:00,22.71,13.975,15.907,-1.838058213810096
2021-07-06 15:30:00,23.89,14.236,16.679,-1.8245743550013933
2021-07-06 16:00:00,24.73,3.911,8.721,-1.4838376370372302
2021-07-06 16:30:00,26.57,15.225,17.963,-1.7129017111958815
2021-07-06 17:00:00,27.04,8.371,12.742,-1.5664833991028566
2021-07-06 17:30:00,28.01,8.135,12.948,-1.5116038398663405
2021-07-06 18:00:00,27.19,0.755,6.402,-1.2202573104849108
2021-07-06 18:30:00,26.61,-2.006,3.856,-1.0507321526746625
2021-07-06 19:00:00,25.95,-1.516,3.794,-0.9736155923324119
2021-07-06 19:30:00,24.8,-3.048,2.219,-0.8631882458575529
2021-07-06 20:00:00,24.05,-2.969,1.823,-0.767897371068802
2021-07-06 20:30:00,23.23,-2.41,1.636,-0.6717597192828152
2021-07-06 21:00:00,22.9,-2.643,1.49,-0.6589486855344009
2021-07-06 21:30:00,21.8,-4.28,0.49,-0.6457366918194016
2021-07-06 22:00:00,20.78,-4.147,0.341,-0.6074673859431157
2021-07-06 22:30:00,20.64,-4.487,0.233,-0.6157287758669194
