Serial Number:,PSY1K30G,,,,,,,,,,,,,,,
APP Serial #:,3.00E+10,,,,,,,,,,,,,,,
Head Serial #:,2969,,,,,,,,,,,,,,,
App Ver:,R1-7-8,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,
Instrument Name:,,,,,,,,,,,,,,,,
Instrument Comment:,,,,,,,,,,,,,,,,
Cooling Time:,10,seconds,,,,,,,,,,,,,,
Waiting Time:,6,seconds,,,,,,,,,,,,,,
Warming Duration:,0,seconds,,,,,,,,,,,,,,
Wait before measurement:,15,seconds,,,,,,,,,,,,,,
Chamber Heating Duration:,0,seconds,,,,,,,,,,,,,,
Chamber Heating Schedule:,continuous ,,,,,,,,,,,,,,,
C1:,0.027,,,,,,,,,,,,,,,
C2:,0.325,,,,,,,,,,,,,,,
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
25/04/2020,2:47:51,23.73,0.116,2.977,-0.53,1,-3.8,-0.248,0.01,8.244,4.08,28.7,present ,USB ,USB ,
25/04/2020,3:28:51,24.22,-0.293,4.387,-0.95,1,-3.8,-0.429,-0.03,8.226,4.13,29.4,present ,USB ,USB ,
25/04/2020,4:07:57,23.95,-0.198,5.965,-1.37,1,-3.8,-0.255,-0.02,8.237,4.19,29.2,present ,USB ,USB ,
25/04/2020,4:59:45,23.75,-0.062,7.969,-1.91,1,-3.8,-0.394,0,8.244,4.19,28.3,present ,USB ,USB ,
25/04/2020,5:36:47,23.63,-0.113,9.027,-2.21,1,-3.8,-0.496,-0.01,8.247,4.19,28.1,present ,USB ,USB ,
25/04/2020,6:15:13,23.32,-0.138,16.504,-4.3,1,-3.8,-0.202,-0.01,8.258,4.19,28,present ,USB ,USB ,
Serial Number:,PSY1K30G,,,,,,,,,,,,,,,
APP Serial #:,3.00E+10,,,,,,,,,,,,,,,
Head Serial #:,2969,,,,,,,,,,,,,,,
App Ver:,R1-7-8,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,
Instrument Name:,,,,,,,,,,,,,,,,
Instrument Comment:,,,,,,,,,,,,,,,,
Cooling Time:,10,seconds,,,,,,,,,,,,,,
Waiting Time:,15,seconds,,,,,,,,,,,,,,
Warming Duration:,0,seconds,,,,,,,,,,,,,,
Wait before measurement:,15,seconds,,,,,,,,,,,,,,
Chamber Heating Duration:,0,seconds,,,,,,,,,,,,,,
Chamber Heating Schedule:,continuous ,,,,,,,,,,,,,,,
C1:,0.027,,,,,,,,,,,,,,,
C2:,0.325,,,,,,,,,,,,,,,
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
29/04/2020,8:21:36,15.91,6.609,0,0,1.56,-3.41,18.428,0.92,8.529,3.77,33.2,present ,20.51,134.39,
Serial Number:,PSY1K30G,,,,,,,,,,,,,,,
APP Serial #:,3.00E+10,,,,,,,,,,,,,,,
Head Serial #:,2969,,,,,,,,,,,,,,,
App Ver:,R1-7-8,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,
Instrument Name:,,,,,,,,,,,,,,,,
Instrument Comment:,,,,,,,,,,,,,,,,
Cooling Time:,10,seconds,,,,,,,,,,,,,,
Waiting Time:,15,seconds,,,,,,,,,,,,,,
Warming Duration:,0,seconds,,,,,,,,,,,,,,
Wait before measurement:,15,seconds,,,,,,,,,,,,,,
Chamber Heating Duration:,0,seconds,,,,,,,,,,,,,,
Chamber Heating Schedule:,continuous ,,,,,,,,,,,,,,,
C1:,0.027,,,,,,,,,,,,,,,
C2:,0.325,,,,,,,,,,,,,,,
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
29/04/2020,8:23:45,15.18,5.168,0,0,1.56,-3.41,15.367,0.72,8.559,3.77,34.9,present ,20.92,132,
Serial Number:,PSY1K30G,,,,,,,,,,,,,,,
APP Serial #:,3.00E+10,,,,,,,,,,,,,,,
Head Serial #:,2969,,,,,,,,,,,,,,,
App Ver:,R1-7-8,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,
Instrument Name:,,,,,,,,,,,,,,,,
Instrument Comment:,,,,,,,,,,,,,,,,
Cooling Time:,10,seconds,,,,,,,,,,,,,,
Waiting Time:,15,seconds,,,,,,,,,,,,,,
Warming Duration:,0,seconds,,,,,,,,,,,,,,
Wait before measurement:,15,seconds,,,,,,,,,,,,,,
Chamber Heating Duration:,15,seconds,,,,,,,,,,,,,,
Chamber Heating Schedule:,06:00 - 21:00,,,,,,,,,,,,,,,
C1:,0.027,,,,,,,,,,,,,,,
C2:,0.325,,,,,,,,,,,,,,,
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
29/04/2020,9:00:00,13.12,2.348,0,0,1.56,-3.41,9.308,0.33,8.635,3.81,36.8,present ,20.82,132.89,
29/04/2020,9:30:00,12.95,2.216,0,0,1.56,-3.41,8.277,0.31,8.643,3.81,30.4,present ,8.38,101.1,
29/04/2020,10:00:00,12.24,1.502,0,0,1.56,-3.41,6.66,0.21,8.67,3.8,21.1,present ,6.19,39,
29/04/2020,10:30:00,11.76,1.305,0,0,1.56,-3.41,5.552,0.18,8.689,3.79,17,not present ,0,0,
29/04/2020,11:00:00,11.73,1.204,0,0,1.56,-3.41,5.704,0.17,8.689,3.79,16.2,not present ,0,0,
29/04/2020,11:30:00,11.49,0.956,0,0,1.56,-3.41,5.066,0.13,8.7,3.78,15,not present ,0,0,
29/04/2020,12:00:00,11.38,0.934,0,0,1.56,-3.41,4.686,0.13,8.704,3.78,14.4,not present ,0,0,
29/04/2020,12:30:00,11.29,0.792,0,0,1.56,-3.41,4.404,0.11,8.708,3.78,14,not present ,0,0,
29/04/2020,13:00:00,11.13,0.737,0,0,1.56,-3.41,3.916,0.1,8.712,3.78,13.4,not present ,0,0,
29/04/2020,13:30:00,10.92,0.591,0,0,1.56,-3.41,3.159,0.08,8.72,3.77,12.8,not present ,0,0,
29/04/2020,14:00:00,10.51,0.365,9.066,-3.85,1.56,-3.41,2.184,0.05,8.735,3.77,12.1,not present ,0,0,
29/04/2020,14:30:00,10.38,0.183,9.521,-4.12,1.56,-3.41,1.956,0.02,8.743,3.77,11.8,not present ,0,0,
29/04/2020,15:00:00,10.28,0.282,9.314,-4.03,1.56,-3.41,2.024,0.04,8.747,3.77,11.7,not present ,0,0,
29/04/2020,15:30:00,10.27,0.239,9.135,-3.95,1.56,-3.41,1.828,0.03,8.747,3.77,11.7,not present ,0,0,
29/04/2020,16:00:00,10,0.008,7.656,-3.31,1.56,-3.41,1.193,0,8.755,3.77,11.4,not present ,0,0,
29/04/2020,16:30:00,9.65,-0.209,5.844,-2.49,1.56,-3.41,0.462,-0.03,8.755,3.76,10.8,not present ,0,0,
29/04/2020,17:00:00,9.28,-0.331,4.018,-1.63,1.56,-3.41,-0.233,-0.04,8.755,3.76,10.2,not present ,0,0,
29/04/2020,17:30:00,9,-0.411,2.941,-1.11,1.56,-3.41,-0.611,-0.05,8.755,3.76,9.8,not present ,0,0,
29/04/2020,18:00:00,8.79,-0.509,2.155,-0.73,1.56,-3.41,-0.727,-0.07,8.755,3.76,9.2,not present ,0,0,
29/04/2020,18:30:00,8.93,-0.313,3.596,-1.44,1.56,-3.41,-0.085,-0.04,8.755,3.76,9.7,not present ,0,0,
29/04/2020,19:00:00,8.73,-0.495,2.435,-0.88,1.56,-3.41,-0.458,-0.07,8.755,3.76,9.39,not present ,0,0,
29/04/2020,19:30:00,8.43,-0.588,1.257,-0.29,1.56,-3.41,-1.007,-0.08,8.755,3.76,8.89,not present ,0,0,
29/04/2020,20:00:00,8.03,-1.024,0,0,1.56,-3.41,-1.919,-0.14,8.755,3.76,8.1,not present ,0,0,
29/04/2020,20:30:00,7.47,-1.078,0,0,1.56,-3.41,-2.426,-0.15,8.755,3.75,7.3,not present ,0,0,
29/04/2020,21:00:00,7.18,-1.162,0,0,1.56,-3.41,-2.366,-0.16,8.755,3.75,6.8,not present ,0,0,
29/04/2020,21:30:00,7,-1.216,0,0,1.56,-3.41,-2.377,-0.17,8.755,3.75,6.5,not present ,0,0,
29/04/2020,22:00:00,6.84,-1.086,0,0,1.56,-3.41,-2.481,-0.15,8.755,3.75,6.6,not present ,0,0,
29/04/2020,22:30:00,6.67,-1.27,0,0,1.56,-3.41,-2.391,-0.18,8.755,3.75,6.6,not present ,0,0,
29/04/2020,23:00:00,6.54,-1.125,0,0,1.56,-3.41,-2.331,-0.16,8.755,3.75,6.5,not present ,0,0,
29/04/2020,23:30:00,7.16,-0.603,0,0,1.56,-3.41,-0.974,-0.08,8.755,3.75,8.6,not present ,0,0,
30/04/2020,0:00:00,7.75,-0.273,0,0,1.56,-3.41,-0.021,-0.03,8.755,3.75,10,not present ,0,0,
30/04/2020,0:30:00,8.37,0.312,1.058,-0.06,1.56,-3.41,0.885,0.04,8.755,3.75,12.6,present ,6.17,45,
30/04/2020,1:00:00,8.82,0.301,4.005,-1.58,1.56,-3.41,1.474,0.04,8.755,3.75,14.5,present ,7.22,66.3,
30/04/2020,1:30:00,9.24,0.505,7.476,-3.28,1.56,-3.41,2.381,0.07,8.755,3.75,15.4,present ,6.65,52.5,
30/04/2020,2:00:00,10.7,1.392,0,0,1.56,-3.41,5.13,0.19,8.728,3.81,31.5,present ,21.79,125.4,
30/04/2020,2:30:00,12.04,2.078,0,0,1.56,-3.41,8.059,0.29,8.677,3.84,34.5,present ,21.86,125.4,
30/04/2020,3:00:00,12.43,1.947,0,0,1.56,-3.41,7.577,0.27,8.662,3.89,36.4,present ,21.7,126.9,
30/04/2020,3:30:00,13.01,2.025,0,0,1.56,-3.41,8.527,0.28,8.639,3.96,35.9,present ,21.86,125.7,
30/04/2020,4:00:00,13.38,1.915,0,0,1.56,-3.41,8.693,0.27,8.627,4.01,35.2,present ,21.79,125.7,
30/04/2020,4:30:00,13.9,2.286,0,0,1.56,-3.41,9.619,0.32,8.604,4.11,35.7,present ,21.59,127.2,
30/04/2020,5:00:00,13.99,2.109,0,0,1.56,-3.41,9.139,0.29,8.604,4.19,32.2,present ,21.21,78.9,
30/04/2020,5:30:00,13.94,2.119,0,0,1.56,-3.41,9.399,0.29,8.604,4.19,24.5,present ,21.99,33.3,
30/04/2020,6:00:00,14.12,2.122,0,0,1.56,-3.41,9.778,0.29,8.597,4.19,21.9,present ,22.11,29.7,
30/04/2020,6:30:00,14.73,2.565,0,0,1.56,-3.41,11.379,0.36,8.574,4.19,21.9,present ,20.95,31.5,
30/04/2020,7:00:00,15.17,2.766,0,0,1.56,-3.41,12.015,0.38,8.559,4.19,22.9,present ,21.79,30.3,
30/04/2020,7:30:00,15.48,2.464,0,0,1.56,-3.41,12.154,0.34,8.548,4.19,23.2,present ,21.4,30.3,
30/04/2020,8:00:00,15.55,2.388,0,0,1.56,-3.41,11.987,0.33,8.544,4.19,23.3,present ,21.33,30.3,
30/04/2020,8:30:00,15.92,2.5,0,0,1.56,-3.41,12.622,0.34,8.529,4.19,23.8,present ,20.84,30.9,
30/04/2020,9:00:00,15.68,2.201,0,0,1.56,-3.41,11.316,0.3,8.54,4.19,23.3,present ,21.4,30,
30/04/2020,9:30:00,15.44,2.129,0,0,1.56,-3.41,10.305,0.29,8.548,4.19,23.2,present ,19.89,31.5,
30/04/2020,10:00:00,15.91,2.492,0,0,1.56,-3.41,11.874,0.34,8.529,4.19,23.7,present ,20.91,30.6,
30/04/2020,10:30:00,16.52,2.504,0,0,1.56,-3.41,12.681,0.34,8.506,4.19,24.6,present ,20.94,30.6,
30/04/2020,11:00:00,16.12,2.223,0,0,1.56,-3.41,11.054,0.31,8.521,4.19,24.5,present ,20.7,30.6,
30/04/2020,11:30:00,15.59,1.801,0,0,1.56,-3.41,9.38,0.25,8.544,4.19,23.9,present ,21.71,29.4,
30/04/2020,12:00:00,15.12,1.516,0,0,1.56,-3.41,8.174,0.21,8.559,4.18,21.6,not present ,0,0,
30/04/2020,12:30:00,14.53,1.035,0,0,1.56,-3.41,6.334,0.14,8.582,4.17,19.6,not present ,0,0,
30/04/2020,13:00:00,13.72,0.618,0,0,1.56,-3.41,4.699,0.08,8.612,4.17,17.5,not present ,0,0,
30/04/2020,13:30:00,12.89,0.175,8.89,-3.39,1.56,-3.41,2.608,0.02,8.646,4.16,15.8,not present ,0,0,
30/04/2020,14:00:00,12.39,0.16,10.001,-3.96,1.56,-3.41,1.967,0.02,8.666,4.15,14.5,not present ,0,0,
30/04/2020,14:30:00,12.16,0.028,9.196,-3.66,1.56,-3.41,1.653,0,8.673,4.15,14,not present ,0,0,
30/04/2020,15:00:00,11.75,-0.093,7.478,-2.96,1.56,-3.41,1.112,-0.01,8.689,4.14,13.3,not present ,0,0,
30/04/2020,15:30:00,11.63,-0.207,7.245,-2.89,1.56,-3.41,1.007,-0.02,8.693,4.14,13.3,not present ,0,0,
30/04/2020,16:00:00,11.26,-0.35,4.984,-1.91,1.56,-3.41,0.233,-0.05,8.708,4.13,12.4,not present ,0,0,
30/04/2020,16:30:00,10.89,-0.395,3.338,-1.18,1.56,-3.41,-0.201,-0.05,8.724,4.12,11.7,not present ,0,0,
30/04/2020,17:00:00,10.75,-0.297,3.301,-1.15,1.56,-3.41,-0.183,-0.04,8.728,4.12,11.5,not present ,0,0,
30/04/2020,17:30:00,10.5,-0.477,2.074,-0.61,1.56,-3.41,-0.562,-0.06,8.735,4.11,11.2,not present ,0,0,
30/04/2020,18:00:00,10.18,-0.577,1.085,-0.15,1.56,-3.41,-0.994,-0.08,8.751,4.11,10.8,not present ,0,0,
30/04/2020,18:30:00,9.8,-0.797,0,0,1.56,-3.41,-1.684,-0.11,8.755,4.1,9.89,not present ,0,0,
30/04/2020,19:00:00,9.21,-0.839,0,0,1.56,-3.41,-2.133,-0.12,8.755,4.09,8.89,not present ,0,0,
30/04/2020,19:30:00,8.97,-0.866,0,0,1.56,-3.41,-2.128,-0.12,8.755,4.09,8.7,not present ,0,0,
30/04/2020,20:00:00,8.82,-0.917,0,0,1.56,-3.41,-2.123,-0.13,8.755,4.09,8.5,not present ,0,0,
30/04/2020,20:30:00,8.59,-0.938,0,0,1.56,-3.41,-2.283,-0.13,8.755,4.08,8.2,not present ,0,0,
30/04/2020,21:00:00,8.36,-0.882,0,0,1.56,-3.41,-2.228,-0.12,8.755,4.07,7.8,not present ,0,0,
30/04/2020,21:30:00,8.12,-1.323,0,0,1.56,-3.41,-2.751,-0.18,8.755,4.07,7.8,not present ,0,0,
30/04/2020,22:00:00,7.84,-1.005,0,0,1.56,-3.41,-2.511,-0.14,8.755,4.07,7.2,not present ,0,0,
30/04/2020,22:30:00,7.68,-1.114,0,0,1.56,-3.41,-2.67,-0.15,8.755,4.06,7.3,not present ,0,0,
30/04/2020,23:00:00,7.62,-0.929,0,0,1.56,-3.41,-2.258,-0.13,8.755,4.07,7.8,not present ,0,0,
30/04/2020,23:30:00,8.26,-0.578,0,0,1.56,-3.41,-1.139,-0.08,8.755,4.07,10.3,present ,6.48,48.3,
01/05/2020,0:00:00,8.93,-0.385,0,0,1.56,-3.41,-0.424,-0.05,8.755,4.1,15,present ,7.53,74.4,
01/05/2020,0:30:00,9.29,-0.2,0,0,1.56,-3.41,-0.045,-0.02,8.755,4.14,17.79,present ,20.7,62.4,
01/05/2020,1:00:00,9.73,0.224,0,0,1.56,-3.41,0.644,0.03,8.755,4.17,18.6,present ,21.59,58.8,
01/05/2020,1:30:00,11.19,0.392,8.783,-3.59,1.56,-3.41,4.315,0.05,8.712,4.19,17.9,present ,21.41,36.3,
01/05/2020,2:00:00,11.67,0.822,0,0,1.56,-3.41,5.424,0.11,8.693,4.19,18,present ,20.24,31.8,
01/05/2020,2:30:00,11.85,0.676,0,0,1.56,-3.41,5.219,0.09,8.685,4.19,18.4,present ,20.49,30.9,
01/05/2020,3:00:00,12.63,1.103,0,0,1.56,-3.41,6.696,0.15,8.654,4.19,19.9,present ,22.03,29.4,
01/05/2020,3:30:00,13.62,1.455,0,0,1.56,-3.41,8.505,0.2,8.616,4.19,21,present ,20.59,30.9,
01/05/2020,4:00:00,13.34,1.101,0,0,1.56,-3.41,6.968,0.15,8.627,4.19,19.9,present ,20.37,30.6,
01/05/2020,4:30:00,13.42,1.016,0,0,1.56,-3.41,6.796,0.14,8.623,4.19,19.79,present ,21.92,28.8,
01/05/2020,5:00:00,14.16,1.51,0,0,1.56,-3.41,8.238,0.21,8.597,4.19,21.4,present ,21.86,29.4,
01/05/2020,5:30:00,14.33,1.504,0,0,1.56,-3.41,8.631,0.21,8.589,4.19,21,present ,22.03,29.1,
01/05/2020,6:00:00,13.77,0.977,0,0,1.56,-3.41,6.422,0.13,8.612,4.19,20.4,present ,21.57,29.1,
01/05/2020,6:30:00,13.79,1.067,0,0,1.56,-3.41,6.843,0.15,8.612,4.19,19.79,present ,21.61,29.1,
01/05/2020,7:00:00,13.51,1.073,0,0,1.56,-3.41,6.002,0.15,8.62,4.19,20.1,present ,21.12,30,
01/05/2020,7:30:00,14.02,1.56,0,0,1.56,-3.41,7.836,0.22,8.601,4.19,20.6,present ,21.89,29.4,
01/05/2020,8:00:00,14.17,1.339,0,0,1.56,-3.41,7.417,0.18,8.597,4.19,21.1,present ,21.05,30.3,
01/05/2020,8:30:00,13.86,1.167,0,0,1.56,-3.41,6.697,0.16,8.608,4.19,20.29,present ,20.83,30,
01/05/2020,9:00:00,13.44,0.886,0,0,1.56,-3.41,5.536,0.12,8.623,4.18,18.7,present ,7.22,65.69,
01/05/2020,9:30:00,13.08,0.973,0,0,1.56,-3.41,4.685,0.13,8.639,4.19,18.79,present ,20.37,30.9,
01/05/2020,10:00:00,13.87,1.38,0,0,1.56,-3.41,6.627,0.19,8.608,4.19,20.2,present ,20.59,30.9,
01/05/2020,10:30:00,13.28,1.04,0,0,1.56,-3.41,4.874,0.14,8.631,4.19,19.29,present ,20.12,30.6,
01/05/2020,11:00:00,12.88,0.796,0,0,1.56,-3.41,4.356,0.11,8.646,4.19,18.5,present ,18.69,32.7,
01/05/2020,11:30:00,12.25,0.65,0,0,1.56,-3.41,3.031,0.09,8.67,4.18,16.2,not present ,0,0,
01/05/2020,12:00:00,11.92,0.499,2.935,-0.8,1.56,-3.41,2.666,0.07,8.681,4.17,14.7,not present ,0,0,
01/05/2020,12:30:00,10.41,-0.707,2.749,-0.97,1.56,-3.41,-1.178,-0.1,8.739,4.16,12.2,not present ,0,0,
01/05/2020,13:00:59,9.03,-0.999,0,0,1.56,-3.41,-2.699,-0.14,8.755,4.16,9.3,not present ,0,0,
01/05/2020,13:30:00,8.54,-1.148,0,0,1.56,-3.41,-2.654,-0.16,8.755,4.15,8.5,not present ,0,0,
01/05/2020,14:00:00,8.42,-0.952,0,0,1.56,-3.41,-2.278,-0.13,8.755,4.14,8.2,not present ,0,0,
01/05/2020,14:30:00,8.41,-0.841,0,0,1.56,-3.41,-1.853,-0.12,8.755,4.14,8.1,not present ,0,0,
01/05/2020,15:00:00,8.43,-0.688,0,0,1.56,-3.41,-1.595,-0.09,8.755,4.13,8.39,not present ,0,0,
01/05/2020,15:30:00,8.37,-0.775,0,0,1.56,-3.41,-1.501,-0.11,8.755,4.13,8.3,not present ,0,0,
01/05/2020,16:00:00,8.19,-0.81,0,0,1.56,-3.41,-1.62,-0.11,8.755,4.12,8,not present ,0,0,
01/05/2020,16:30:00,7.88,-0.965,0,0,1.56,-3.41,-1.937,-0.13,8.755,4.11,7.8,not present ,0,0,
01/05/2020,17:00:00,7.81,-1.017,0,0,1.56,-3.41,-1.71,-0.14,8.755,4.11,7.6,not present ,0,0,
01/05/2020,17:30:00,7.48,-1.265,0,0,1.56,-3.41,-2.161,-0.18,8.755,4.1,6.9,not present ,0,0,
01/05/2020,18:00:00,7.16,-1.351,0,0,1.56,-3.41,-2.435,-0.19,8.755,4.1,6.3,not present ,0,0,
01/05/2020,18:30:00,6.56,-1.407,0,0,1.56,-3.41,-3.111,-0.2,8.755,4.09,5.6,not present ,0,0,
01/05/2020,19:00:00,6.36,-1.469,0,0,1.56,-3.41,-2.929,-0.21,8.755,4.09,5.2,not present ,0,0,
01/05/2020,19:30:00,6.03,-1.683,0,0,1.56,-3.41,-3.005,-0.24,8.755,4.08,4.6,not present ,0,0,
01/05/2020,20:00:00,5.92,-1.558,0,0,1.56,-3.41,-2.812,-0.22,8.755,4.07,4.4,not present ,0,0,
01/05/2020,20:30:00,5.13,-2.054,0.304,-0.02,1.56,-3.41,-3.795,-0.29,8.755,4.07,3.7,not present ,0,0,
01/05/2020,21:00:00,4.45,-2.146,0.345,-0.07,1.56,-3.41,-4.152,-0.3,8.755,4.07,2.7,not present ,0,0,
01/05/2020,21:30:00,3.59,-2.483,0.372,-0.15,1.56,-3.41,-4.748,-0.35,8.755,4.06,1.7,not present ,0,0,
01/05/2020,22:00:00,3.16,-2.499,0.326,-0.13,1.56,-3.41,-4.496,-0.35,8.755,4.06,1.3,not present ,0,0,
01/05/2020,22:30:00,3.09,-2.366,0.294,-0.09,1.56,-3.41,-4.025,-0.33,8.755,4.06,1.5,not present ,0,0,
01/05/2020,23:00:00,3.49,-1.94,0.259,0,1.56,-3.41,-3.127,-0.27,8.755,4.07,3,not present ,0,0,
01/05/2020,23:30:00,4.45,-1.169,0,0,1.56,-3.41,-1.771,-0.16,8.755,4.08,6.5,present ,6.59,53.7,
02/05/2020,0:00:00,5.46,-0.586,0,0,1.56,-3.41,-1.078,-0.08,8.755,4.1,11.2,present ,7.43,70.19,
02/05/2020,0:30:00,6.1,-0.198,0,0,1.56,-3.41,-0.28,-0.02,8.755,4.11,11.1,present ,7.3,66.9,
02/05/2020,1:00:00,7.17,0.559,0,0,1.56,-3.41,0.677,0.08,8.755,4.16,16.1,present ,20.93,60.9,
02/05/2020,1:30:00,8.91,1.026,2.417,-0.64,1.56,-3.41,2.781,0.14,8.755,4.19,17.2,present ,22.48,50.1,
02/05/2020,2:00:00,8.6,0.537,3.807,-1.46,1.56,-3.41,2.59,0.07,8.755,4.19,14.6,present ,21.97,30.9,
02/05/2020,2:30:00,9.31,0.943,8.616,-3.79,1.56,-3.41,4.727,0.13,8.755,4.19,15.1,present ,21.75,30,
02/05/2020,3:00:00,9.3,0.861,8.1,-3.54,1.56,-3.41,3.532,0.12,8.755,4.19,17,present ,21.71,29.4,
02/05/2020,3:30:00,9.63,0.906,0,0,1.56,-3.41,4.267,0.13,8.755,4.19,16,present ,21.82,28.8,
02/05/2020,4:00:00,9.9,1.157,0,0,1.56,-3.41,4.394,0.16,8.755,4.19,16.1,present ,21.68,29.1,
02/05/2020,4:30:00,10.66,1.612,0,0,1.56,-3.41,5.855,0.23,8.731,4.19,17,present ,21.68,29.7,
02/05/2020,5:00:00,9.86,0.706,8.675,-3.74,1.56,-3.41,3.13,0.1,8.755,4.19,15.8,present ,22.62,27.9,
02/05/2020,5:30:00,10.31,0.887,0,0,1.56,-3.41,4.103,0.12,8.743,4.19,16.6,present ,20.12,30.9,
02/05/2020,6:00:00,10.63,1.301,0,0,1.56,-3.41,4.835,0.18,8.731,4.19,16.79,present ,20.28,31.2,
02/05/2020,6:30:00,10.88,1.345,0,0,1.56,-3.41,5.237,0.19,8.724,4.19,17.29,present ,21.99,28.8,
02/05/2020,7:00:00,11.39,1.337,0,0,1.56,-3.41,5.919,0.19,8.704,4.19,17.79,present ,21.68,29.4,
02/05/2020,7:30:00,11.62,1.527,0,0,1.56,-3.41,6.283,0.21,8.693,4.19,18.2,present ,21.96,29.4,
02/05/2020,8:00:00,11.59,1.204,0,0,1.56,-3.41,5.515,0.17,8.697,4.19,18.2,present ,20.91,30.3,
02/05/2020,8:30:00,12.06,1.62,0,0,1.56,-3.41,6.393,0.23,8.677,4.19,18.7,present ,20.03,31.5,
02/05/2020,9:00:00,12.39,1.641,0,0,1.56,-3.41,6.871,0.23,8.666,4.19,19.4,present ,22.03,29.1,
02/05/2020,9:30:00,12.14,1.338,0,0,1.56,-3.41,5.482,0.19,8.673,4.19,19.2,present ,19.08,32.4,
02/05/2020,10:00:00,11.45,0.91,0,0,1.56,-3.41,4.052,0.12,8.7,4.18,16.9,not present ,0,0,
02/05/2020,10:30:00,11.32,0.98,0,0,1.56,-3.41,4.026,0.13,8.704,4.17,15.5,not present ,0,0,
02/05/2020,11:00:00,11.3,0.819,0,0,1.56,-3.41,3.748,0.11,8.704,4.17,15.5,not present ,0,0,
02/05/2020,11:30:00,11.05,0.673,1.722,-0.25,1.56,-3.41,3.224,0.09,8.716,4.17,15.5,not present ,0,0,
02/05/2020,12:00:00,11.04,0.764,2.741,-0.72,1.56,-3.41,3.046,0.1,8.716,4.17,15.8,not present ,0,0,
02/05/2020,12:30:00,10.76,0.598,9.585,-4.02,1.56,-3.41,2.507,0.08,8.728,4.17,14.4,not present ,0,0,
02/05/2020,13:00:00,10.5,0.384,8.698,-3.67,1.56,-3.41,1.885,0.05,8.735,4.16,13.2,not present ,0,0,
02/05/2020,13:30:00,10.05,-0.037,6.297,-2.64,1.56,-3.41,0.852,0,8.755,4.16,12,not present ,0,0,
02/05/2020,14:00:00,9.62,-0.262,4.227,-1.69,1.56,-3.41,0.204,-0.03,8.755,4.15,11,not present ,0,0,
02/05/2020,14:30:00,9.09,-0.561,1.645,-0.46,1.56,-3.41,-0.74,-0.08,8.755,4.14,10,not present ,0,0,
02/05/2020,15:00:00,8.64,-0.553,0,0,1.56,-3.41,-0.946,-0.07,8.755,4.14,9.1,not present ,0,0,
02/05/2020,15:30:00,8.27,-0.909,0,0,1.56,-3.41,-1.594,-0.13,8.755,4.13,8.5,not present ,0,0,
02/05/2020,16:00:00,8.05,-0.793,0,0,1.56,-3.41,-1.259,-0.11,8.755,4.12,8.1,not present ,0,0,
02/05/2020,16:30:00,7.77,-0.885,0,0,1.56,-3.41,-1.539,-0.12,8.755,4.12,8,not present ,0,0,
02/05/2020,17:00:00,7.11,-1.175,0,0,1.56,-3.41,-2.361,-0.16,8.755,4.11,7,not present ,0,0,
02/05/2020,17:30:00,6.77,-1.297,0,0,1.56,-3.41,-2.37,-0.18,8.755,4.11,6.3,not present ,0,0,
02/05/2020,18:00:00,6.44,-1.362,0,0,1.56,-3.41,-2.511,-0.19,8.755,4.1,5.8,not present ,0,0,
02/05/2020,18:30:00,6.13,-1.351,0,0,1.56,-3.41,-2.659,-0.19,8.755,4.1,5.7,not present ,0,0,
02/05/2020,19:00:00,5.73,-1.566,0,0,1.56,-3.41,-3.113,-0.22,8.755,4.09,5,not present ,0,0,
02/05/2020,19:30:00,4.99,-1.868,0,0,1.56,-3.41,-3.762,-0.26,8.755,4.08,4.1,not present ,0,0,
02/05/2020,20:00:00,4.99,-1.696,0,0,1.56,-3.41,-3.18,-0.24,8.755,4.08,4,not present ,0,0,
