Serial Number:,PSY1I30Z
APP Serial #:,03000795
Head Serial #:,2831
App Ver:,R1-7-8
COM Ver:,R2-6-6
Instrument Name:,
Instrument Comment:,ES-LS 
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,45,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
19/05/2021,15:00:00,3.18,-2.157,0.304,-0.42,0.21,-4.46,-0.985,-0.30,8.755,4.08,3.60 ,not present ,0.00 ,0.00 ,
19/05/2021,15:30:00,2.29,-3.332,0.152,-0.51,0.21,-4.46,-1.342,-0.47,8.755,4.07,2.30 ,not present ,0.00 ,0.00 ,
19/05/2021,16:00:00,1.69,-3.052,0.106,-0.45,0.21,-4.46,-1.168,-0.43,8.755,4.07,1.80 ,not present ,0.00 ,0.00 ,
19/05/2021,16:30:00,1.18,-2.361,0.117,-0.36,0.21,-4.46,-1.093,-0.33,8.755,4.06,1.30 ,not present ,0.00 ,0.00 ,
19/05/2021,17:00:00,0.82,-1.838,0.169,-0.32,0.21,-4.46,-0.964,-0.26,8.755,4.06,1.00 ,not present ,0.00 ,0.00 ,
19/05/2021,17:30:00,0.49,-1.087,0.223,-0.25,0.21,-4.46,-0.977,-0.15,8.755,4.05,0.70 ,not present ,0.00 ,0.00 ,
19/05/2021,18:00:00,0.27,-0.839,0.282,-0.26,0.21,-4.46,-0.694,-0.12,8.755,4.04,0.70 ,not present ,0.00 ,0.00 ,
19/05/2021,18:30:00,0.08,-0.633,0.332,-0.26,0.21,-4.46,-0.617,-0.09,8.755,4.03,0.40 ,not present ,0.00 ,0.00 ,
19/05/2021,19:00:00,-0.08,-0.365,0.434,-0.30,0.21,-4.46,-0.632,-0.05,8.755,4.01,0.40 ,not present ,0.00 ,0.00 ,
19/05/2021,19:30:00,-0.17,-0.386,0.456,-0.32,0.21,-4.46,-0.567,-0.05,8.755,3.99,0.30 ,not present ,0.00 ,0.00 ,
19/05/2021,20:00:00,0.15,-0.321,0.503,-0.34,0.21,-4.46,-0.554,-0.04,8.755,4.10,8.20 ,present ,25.31 ,54.00 ,
19/05/2021,20:30:00,0.26,-0.150,0.493,-0.30,0.21,-4.46,-0.563,-0.02,8.755,4.12,9.70 ,present ,25.24 ,54.30 ,
19/05/2021,21:00:00,0.25,-0.233,0.508,-0.32,0.21,-4.46,-0.610,-0.03,8.755,4.16,10.40 ,present ,25.38 ,53.40 ,
19/05/2021,21:30:00,0.17,-0.164,0.531,-0.33,0.21,-4.46,-0.460,-0.02,8.755,4.18,9.50 ,present ,25.36 ,41.70 ,
19/05/2021,22:00:00,-0.03,0.064,0.555,-0.32,0.21,-4.46,-0.479,0.00,8.755,4.18,6.60 ,present ,25.37 ,30.00 ,
19/05/2021,22:30:00,-0.16,0.005,0.506,-0.30,0.21,-4.46,-0.501,0.00,8.755,4.18,5.20 ,present ,25.32 ,27.90 ,
19/05/2021,23:00:00,-0.18,0.047,0.550,-0.33,0.21,-4.46,-0.485,0.00,8.755,4.18,4.80 ,present ,25.28 ,27.60 ,
19/05/2021,23:30:00,-0.21,0.028,0.511,-0.30,0.21,-4.46,-0.455,0.00,8.755,4.18,4.60 ,present ,25.21 ,27.30 ,
20/05/2021,00:00:00,-0.20,-0.055,0.512,-0.31,0.21,-4.46,-0.486,0.00,8.755,4.18,4.50 ,present ,25.14 ,27.30 ,
20/05/2021,00:30:00,-0.19,-0.081,0.499,-0.31,0.21,-4.46,-0.439,-0.01,8.755,4.18,4.19 ,present ,25.10 ,27.30 ,
20/05/2021,01:00:00,-0.23,-0.046,0.500,-0.30,0.21,-4.46,-0.511,0.00,8.755,4.18,4.30 ,present ,25.07 ,27.30 ,
20/05/2021,01:30:00,-0.27,-0.053,0.454,-0.27,0.21,-4.46,-0.534,0.00,8.755,4.18,4.10 ,present ,25.03 ,27.30 ,
20/05/2021,02:00:00,-0.29,-0.130,0.453,-0.29,0.21,-4.46,-0.356,-0.01,8.755,4.18,4.30 ,present ,25.00 ,27.30 ,
20/05/2021,02:30:00,-0.29,0.000,0.468,-0.28,0.21,-4.46,-0.500,0.00,8.755,4.18,4.30 ,present ,25.00 ,27.30 ,
20/05/2021,03:00:00,-0.39,-0.258,0.437,-0.30,0.21,-4.46,-0.449,-0.03,8.755,4.18,4.30 ,present ,25.00 ,27.60 ,
20/05/2021,03:30:00,-0.50,-0.152,0.458,-0.30,0.21,-4.46,-0.541,-0.02,8.755,4.18,4.19 ,present ,24.96 ,27.60 ,
20/05/2021,04:00:00,-0.55,-0.225,0.437,-0.29,0.21,-4.46,-0.579,-0.03,8.755,4.18,4.19 ,present ,24.96 ,27.30 ,
20/05/2021,04:30:00,-0.63,-1.072,0.278,-0.30,0.21,-4.46,-0.737,-0.15,8.755,4.18,3.80 ,present ,24.92 ,27.30 ,
20/05/2021,05:00:00,-0.69,-2.056,0.199,-0.39,0.21,-4.46,-0.906,-0.29,8.755,4.18,3.60 ,present ,24.89 ,27.30 ,
20/05/2021,05:30:00,-0.76,-2.612,0.102,-0.40,0.21,-4.46,-1.017,-0.37,8.755,4.18,3.50 ,present ,24.89 ,27.30 ,
20/05/2021,06:00:00,-0.76,-2.870,0.102,-0.43,0.21,-4.46,-1.096,-0.41,8.755,4.18,3.50 ,present ,24.92 ,27.00 ,
20/05/2021,06:30:00,-0.76,-3.294,0.033,-0.44,0.21,-4.46,-1.146,-0.47,8.755,4.18,3.50 ,present ,24.89 ,27.30 ,
20/05/2021,07:00:00,-0.76,-3.576,-0.035,-0.43,0.21,-4.46,-1.105,-0.51,8.755,4.18,3.50 ,present ,24.89 ,27.60 ,
20/05/2021,07:30:00,-0.76,-4.112,-0.012,-0.53,0.21,-4.46,-1.247,-0.59,8.755,4.18,3.40 ,present ,24.85 ,27.30 ,
20/05/2021,08:00:00,-0.65,-3.371,-0.031,-0.41,0.21,-4.46,-1.143,-0.48,8.755,4.15,0.00 ,not present ,0.00 ,0.00 ,
20/05/2021,08:30:00,-0.24,-2.592,-0.005,-0.31,0.21,-4.46,-1.203,-0.37,8.755,4.14,-0.40 ,not present ,0.00 ,0.00 ,
20/05/2021,09:00:00,-0.13,-2.006,0.020,-0.25,0.21,-4.46,-0.909,-0.28,8.755,4.13,-0.50 ,not present ,0.00 ,0.00 ,
20/05/2021,09:30:00,-0.10,-2.862,0.010,-0.36,0.21,-4.46,-1.053,-0.41,8.755,4.12,-0.70 ,not present ,0.00 ,0.00 ,
20/05/2021,10:00:00,-0.20,-1.884,0.071,-0.27,0.21,-4.46,-1.006,-0.27,8.755,4.11,-0.60 ,not present ,0.00 ,0.00 ,
20/05/2021,10:30:00,-0.36,-0.514,0.161,-0.13,0.21,-4.46,-0.704,-0.07,8.755,4.11,-0.40 ,not present ,0.00 ,0.00 ,
20/05/2021,11:00:00,-0.22,-1.950,0.053,-0.26,0.21,-4.46,-0.973,-0.27,8.755,4.10,-0.50 ,not present ,0.00 ,0.00 ,
20/05/2021,11:30:00,-0.39,-1.885,0.085,-0.28,0.21,-4.46,-0.889,-0.27,8.755,4.09,-0.40 ,not present ,0.00 ,0.00 ,
20/05/2021,12:00:00,-0.54,-0.614,0.186,-0.17,0.21,-4.46,-0.712,-0.08,8.755,4.08,-0.10 ,not present ,0.00 ,0.00 ,
20/05/2021,12:30:00,-0.64,-0.638,0.238,-0.21,0.21,-4.46,-0.615,-0.09,8.755,4.08,-0.10 ,not present ,0.00 ,0.00 ,
20/05/2021,13:00:00,-0.75,0.016,0.278,-0.15,0.21,-4.46,-0.496,0.00,8.755,4.07,0.00 ,not present ,0.00 ,0.00 ,
20/05/2021,13:30:00,-0.74,-0.311,0.283,-0.20,0.21,-4.46,-0.504,-0.04,8.755,4.06,0.10 ,not present ,0.00 ,0.00 ,
20/05/2021,14:00:00,-0.69,-0.228,0.299,-0.20,0.21,-4.46,-0.598,-0.03,8.755,4.06,0.10 ,not present ,0.00 ,0.00 ,
20/05/2021,14:30:00,-0.69,-0.109,0.325,-0.20,0.21,-4.46,-0.499,-0.01,8.755,4.06,0.00 ,not present ,0.00 ,0.00 ,
20/05/2021,15:00:00,-0.78,0.137,0.372,-0.20,0.21,-4.46,-0.528,0.01,8.755,4.05,0.20 ,not present ,0.00 ,0.00 ,
20/05/2021,15:30:00,-0.73,-0.024,0.373,-0.22,0.21,-4.46,-0.529,0.00,8.755,4.04,0.40 ,not present ,0.00 ,0.00 ,
20/05/2021,16:00:00,-0.63,0.686,0.540,-0.24,0.21,-4.46,-0.424,0.09,8.755,4.03,1.30 ,not present ,0.00 ,0.00 ,
20/05/2021,16:30:00,-0.60,1.099,0.654,-0.26,0.21,-4.46,-0.344,0.15,8.755,4.02,1.70 ,not present ,0.00 ,0.00 ,
20/05/2021,17:00:00,-0.49,0.887,0.671,-0.30,0.21,-4.46,-0.312,0.12,8.755,4.00,1.80 ,not present ,0.00 ,0.00 ,
20/05/2021,17:30:00,-0.45,0.672,0.651,-0.32,0.21,-4.46,-0.131,0.09,8.755,3.99,1.90 ,not present ,0.00 ,0.00 ,
20/05/2021,18:00:00,-0.56,0.138,0.517,-0.30,0.21,-4.46,-0.511,0.01,8.755,3.97,0.90 ,not present ,0.00 ,0.00 ,
20/05/2021,18:30:00,-0.54,0.197,0.464,-0.25,0.21,-4.46,-0.445,0.02,8.755,3.96,0.70 ,not present ,0.00 ,0.00 ,
20/05/2021,19:00:00,-0.61,0.192,0.426,-0.23,0.21,-4.46,-0.411,0.02,8.755,3.96,0.50 ,not present ,0.00 ,0.00 ,
20/05/2021,19:30:00,-0.64,-0.201,0.398,-0.27,0.21,-4.46,-0.506,-0.02,8.755,3.95,0.40 ,not present ,0.00 ,0.00 ,
20/05/2021,20:00:00,-0.57,-0.074,0.396,-0.24,0.21,-4.46,-0.448,-0.01,8.755,3.94,0.00 ,not present ,0.00 ,0.00 ,
20/05/2021,20:30:00,-0.33,-0.868,0.243,-0.24,0.21,-4.46,-0.702,-0.12,8.755,3.94,-0.10 ,not present ,0.00 ,0.00 ,
20/05/2021,21:00:00,-0.28,-1.417,0.193,-0.29,0.21,-4.46,-0.733,-0.20,8.755,3.93,-0.40 ,not present ,0.00 ,0.00 ,
20/05/2021,21:30:00,0.25,-2.250,0.125,-0.35,0.21,-4.46,-1.051,-0.32,8.755,4.14,17.79 ,present ,24.44 ,114.60 ,
20/05/2021,22:00:00,0.21,-2.796,0.126,-0.43,0.21,-4.46,-0.937,-0.40,8.755,4.18,13.30 ,present ,24.39 ,49.80 ,
20/05/2021,22:30:00,-0.12,-3.740,0.117,-0.56,0.21,-4.46,-1.059,-0.53,8.755,4.18,9.50 ,present ,24.57 ,31.50 ,
20/05/2021,23:00:00,-0.45,-2.550,0.081,-0.37,0.21,-4.46,-1.094,-0.36,8.755,4.18,5.30 ,present ,24.57 ,27.90 ,
20/05/2021,23:30:00,-0.65,-2.533,0.080,-0.37,0.21,-4.46,-0.928,-0.36,8.755,4.18,3.80 ,present ,24.61 ,27.90 ,
21/05/2021,00:00:00,-0.72,-2.725,0.045,-0.37,0.21,-4.46,-0.969,-0.39,8.755,4.18,3.30 ,present ,24.57 ,27.60 ,
21/05/2021,00:30:00,-0.75,-2.528,0.036,-0.34,0.21,-4.46,-1.059,-0.36,8.755,4.18,3.20 ,present ,24.54 ,27.90 ,
21/05/2021,01:00:00,-0.75,-2.822,0.070,-0.40,0.21,-4.46,-1.047,-0.40,8.755,4.18,3.00 ,present ,24.54 ,27.60 ,
21/05/2021,01:30:00,-0.76,-2.855,0.089,-0.42,0.21,-4.46,-1.117,-0.40,8.755,4.18,3.10 ,present ,24.54 ,27.60 ,
21/05/2021,02:00:00,-0.79,-2.563,0.048,-0.35,0.21,-4.46,-1.139,-0.36,8.755,4.18,3.10 ,present ,24.50 ,27.60 ,
21/05/2021,02:30:00,-0.79,-2.828,0.071,-0.40,0.21,-4.46,-1.102,-0.40,8.755,4.18,3.00 ,present ,24.50 ,27.60 ,
21/05/2021,03:00:00,-0.76,-2.823,0.040,-0.38,0.21,-4.46,-1.150,-0.40,8.755,4.18,2.80 ,present ,24.47 ,27.60 ,
21/05/2021,03:30:00,-0.77,-2.537,0.045,-0.34,0.21,-4.46,-0.860,-0.36,8.755,4.18,2.90 ,present ,24.47 ,27.90 ,
21/05/2021,04:00:00,-0.74,-2.767,0.053,-0.38,0.21,-4.46,-1.145,-0.39,8.755,4.18,3.10 ,present ,24.47 ,27.60 ,
21/05/2021,04:30:00,-0.80,-3.077,0.000,-0.39,0.21,-4.46,-1.221,-0.44,8.755,4.18,3.10 ,present ,24.43 ,27.60 ,
21/05/2021,05:00:00,-0.76,-6.068,-0.033,-0.79,0.21,-4.46,-1.729,-0.87,8.755,4.18,3.20 ,present ,24.43 ,27.60 ,
21/05/2021,05:30:00,-0.75,-3.610,0.044,-0.50,0.21,-4.46,-1.271,-0.51,8.755,4.18,3.30 ,present ,24.39 ,27.60 ,
21/05/2021,06:00:00,-0.76,-4.060,-0.012,-0.52,0.21,-4.46,-1.421,-0.58,8.755,4.18,3.00 ,present ,24.39 ,27.60 ,
21/05/2021,06:30:00,-0.48,-5.003,-0.027,-0.64,0.21,-4.46,-1.391,-0.71,8.755,4.16,-0.10 ,not present ,0.00 ,0.00 ,
21/05/2021,07:00:00,0.24,-3.807,-0.048,-0.46,0.21,-4.46,-1.278,-0.54,8.755,4.14,-1.10 ,not present ,0.00 ,0.00 ,
21/05/2021,07:30:00,-0.04,-4.568,-0.106,-0.53,0.21,-4.46,-1.493,-0.65,8.755,4.13,-0.80 ,not present ,0.00 ,0.00 ,
21/05/2021,08:00:00,-0.24,-2.005,-0.015,-0.22,0.21,-4.46,-1.081,-0.28,8.755,4.12,-0.50 ,not present ,0.00 ,0.00 ,
21/05/2021,08:30:00,-0.59,-1.442,0.086,-0.22,0.21,-4.46,-0.843,-0.20,8.755,4.12,-0.10 ,not present ,0.00 ,0.00 ,
21/05/2021,09:00:00,-0.82,0.055,0.206,-0.09,0.21,-4.46,-0.510,0.00,8.755,4.11,0.20 ,not present ,0.00 ,0.00 ,
21/05/2021,09:30:00,-0.76,0.336,0.290,-0.11,0.21,-4.46,-0.515,0.04,8.755,4.10,0.50 ,not present ,0.00 ,0.00 ,
21/05/2021,10:00:00,-0.59,0.403,0.416,-0.19,0.21,-4.46,-0.444,0.05,8.755,4.09,1.30 ,not present ,0.00 ,0.00 ,
21/05/2021,10:30:00,-0.57,0.694,0.517,-0.22,0.21,-4.46,-0.379,0.09,8.755,4.09,1.50 ,not present ,0.00 ,0.00 ,
21/05/2021,11:00:00,-0.50,1.215,0.621,-0.22,0.21,-4.46,-0.313,0.17,8.755,4.08,2.00 ,not present ,0.00 ,0.00 ,
21/05/2021,11:30:00,-0.49,1.286,0.728,-0.29,0.21,-4.46,-0.243,0.18,8.755,4.07,1.80 ,not present ,0.00 ,0.00 ,
21/05/2021,12:00:00,-0.52,1.467,0.800,-0.31,0.21,-4.46,-0.185,0.21,8.755,4.07,1.90 ,not present ,0.00 ,0.00 ,
21/05/2021,12:30:00,-0.43,1.364,0.863,-0.37,0.21,-4.46,-0.151,0.19,8.755,4.06,2.30 ,not present ,0.00 ,0.00 ,
21/05/2021,13:00:00,-0.41,1.251,0.857,-0.38,0.21,-4.46,-0.243,0.17,8.755,4.06,2.50 ,not present ,0.00 ,0.00 ,
21/05/2021,13:30:00,-0.36,1.277,0.865,-0.38,0.21,-4.46,-0.309,0.18,8.755,4.06,2.80 ,not present ,0.00 ,0.00 ,
21/05/2021,14:00:00,-0.32,1.493,0.932,-0.39,0.21,-4.46,-0.127,0.21,8.755,4.05,2.90 ,not present ,0.00 ,0.00 ,
21/05/2021,14:30:00,-0.21,1.812,1.026,-0.41,0.21,-4.46,-0.134,0.26,8.755,4.04,3.80 ,not present ,0.00 ,0.00 ,
21/05/2021,15:00:00,-0.11,2.026,1.133,-0.44,0.21,-4.46,-0.001,0.29,8.755,4.02,4.19 ,not present ,0.00 ,0.00 ,
21/05/2021,15:30:00,-0.05,1.839,1.149,-0.48,0.21,-4.46,-0.127,0.26,8.755,4.01,4.40 ,not present ,0.00 ,0.00 ,
21/05/2021,16:00:00,0.04,2.211,1.271,-0.50,0.21,-4.46,-0.084,0.31,8.755,3.99,4.60 ,not present ,0.00 ,0.00 ,
21/05/2021,16:30:00,0.39,1.588,1.299,-0.59,0.21,-4.46,0.088,0.22,8.755,3.98,5.60 ,not present ,0.00 ,0.00 ,
21/05/2021,17:00:00,0.94,0.893,1.305,-0.65,0.21,-4.46,-0.081,0.12,8.755,3.97,5.90 ,not present ,0.00 ,0.00 ,
21/05/2021,17:30:00,1.15,0.011,1.021,-0.59,0.21,-4.46,-0.402,0.00,8.755,3.96,4.50 ,not present ,0.00 ,0.00 ,
21/05/2021,18:00:00,1.51,0.207,1.002,-0.53,0.21,-4.46,-0.246,0.02,8.755,3.96,3.90 ,not present ,0.00 ,0.00 ,
21/05/2021,18:30:00,1.82,0.083,0.860,-0.45,0.21,-4.46,-0.457,0.01,8.755,3.95,3.90 ,not present ,0.00 ,0.00 ,
21/05/2021,19:00:00,2.06,-0.186,0.765,-0.42,0.21,-4.46,-0.434,-0.02,8.755,3.94,3.50 ,not present ,0.00 ,0.00 ,
21/05/2021,19:30:00,2.15,-0.683,0.664,-0.43,0.21,-4.46,-0.571,-0.09,8.755,3.94,3.30 ,not present ,0.00 ,0.00 ,
21/05/2021,20:00:00,2.20,-0.918,0.567,-0.41,0.21,-4.46,-0.656,-0.13,8.755,3.93,2.90 ,not present ,0.00 ,0.00 ,
21/05/2021,20:30:00,2.19,-0.622,0.565,-0.37,0.21,-4.46,-0.614,-0.08,8.755,3.93,2.70 ,not present ,0.00 ,0.00 ,
21/05/2021,21:00:00,2.08,-0.770,0.487,-0.34,0.21,-4.46,-0.829,-0.11,8.755,3.93,2.40 ,not present ,0.00 ,0.00 ,
21/05/2021,21:30:00,1.91,-1.530,0.358,-0.38,0.21,-4.46,-0.827,-0.21,8.755,3.92,2.00 ,not present ,0.00 ,0.00 ,
21/05/2021,22:00:00,2.66,-2.451,0.237,-0.43,0.21,-4.46,-0.984,-0.35,8.755,4.05,19.00 ,present ,25.43 ,110.70 ,
21/05/2021,22:30:00,2.59,-2.954,0.133,-0.45,0.21,-4.46,-1.061,-0.42,8.755,4.17,21.40 ,present ,25.30 ,106.80 ,
21/05/2021,23:00:00,1.79,-2.636,0.104,-0.39,0.21,-4.46,-0.970,-0.37,8.755,4.18,11.40 ,present ,25.40 ,33.59 ,
21/05/2021,23:30:01,1.25,-2.360,0.091,-0.34,0.21,-4.46,-0.981,-0.33,8.755,4.18,8.39 ,present ,25.39 ,28.50 ,
22/05/2021,00:00:00,0.76,-2.428,0.095,-0.36,0.21,-4.46,-0.958,-0.34,8.755,4.18,6.10 ,present ,25.42 ,27.60 ,
22/05/2021,00:30:00,0.40,-2.007,0.103,-0.30,0.21,-4.46,-0.928,-0.28,8.755,4.18,5.20 ,present ,25.38 ,27.30 ,
22/05/2021,01:00:00,0.15,-1.762,0.110,-0.27,0.21,-4.46,-0.855,-0.25,8.755,4.18,4.60 ,present ,25.35 ,27.60 ,
22/05/2021,01:30:00,-0.07,-1.556,0.124,-0.26,0.21,-4.46,-0.804,-0.22,8.755,4.18,4.30 ,present ,25.31 ,27.30 ,
22/05/2021,02:00:00,-0.26,-1.363,0.169,-0.26,0.21,-4.46,-0.852,-0.19,8.755,4.18,4.10 ,present ,25.31 ,27.30 ,
22/05/2021,02:30:00,-0.45,-1.316,0.163,-0.25,0.21,-4.46,-0.788,-0.18,8.755,4.18,3.60 ,present ,25.28 ,27.00 ,
22/05/2021,03:00:00,-0.64,-1.579,0.137,-0.27,0.21,-4.46,-0.845,-0.22,8.755,4.18,3.50 ,present ,25.28 ,27.00 ,
22/05/2021,03:30:00,-0.80,-1.445,0.128,-0.25,0.21,-4.46,-0.800,-0.20,8.755,4.18,3.30 ,present ,25.24 ,27.00 ,
22/05/2021,04:00:00,-0.81,-2.288,0.106,-0.35,0.21,-4.46,-0.905,-0.32,8.755,4.18,3.20 ,present ,25.21 ,27.30 ,
22/05/2021,04:30:00,-0.84,-2.897,0.012,-0.37,0.21,-4.46,-1.159,-0.41,8.755,4.18,2.80 ,present ,25.17 ,27.30 ,
22/05/2021,05:00:00,-0.89,-3.016,-0.020,-0.36,0.21,-4.46,-1.103,-0.43,8.755,4.18,2.70 ,present ,25.17 ,27.30 ,
22/05/2021,05:30:00,-0.90,-7.045,-0.078,-0.90,0.21,-4.46,-1.872,-1.01,8.755,4.18,2.40 ,present ,25.13 ,27.00 ,
22/05/2021,06:00:00,0.14,-5.709,-0.095,-0.70,0.21,-4.46,-1.719,-0.81,8.755,4.15,-0.90 ,not present ,0.00 ,0.00 ,
22/05/2021,06:30:00,0.61,-5.726,-0.161,-0.66,0.21,-4.46,-1.673,-0.82,8.755,4.14,-1.50 ,not present ,0.00 ,0.00 ,
22/05/2021,07:00:00,0.67,-5.452,-0.093,-0.67,0.21,-4.46,-1.715,-0.78,8.755,4.13,-1.50 ,not present ,0.00 ,0.00 ,
22/05/2021,07:30:00,0.48,-3.366,-0.080,-0.38,0.21,-4.46,-1.296,-0.48,8.755,4.12,-1.30 ,not present ,0.00 ,0.00 ,
22/05/2021,08:00:00,0.15,-0.071,0.000,0.00,0.21,-4.46,-0.451,-0.01,8.755,4.11,-0.80 ,not present ,0.00 ,0.00 ,
22/05/2021,08:30:00,-0.40,1.138,0.000,0.00,0.21,-4.46,-0.177,0.16,8.755,4.11,0.00 ,not present ,0.00 ,0.00 ,
22/05/2021,09:00:00,-0.54,3.490,0.000,0.00,0.21,-4.46,0.171,0.50,8.755,4.10,0.60 ,not present ,0.00 ,0.00 ,
22/05/2021,09:30:00,-0.33,3.386,1.070,-0.22,0.21,-4.46,0.276,0.48,8.755,4.09,1.20 ,not present ,0.00 ,0.00 ,
22/05/2021,10:00:00,0.04,5.783,1.658,-0.26,0.21,-4.46,0.691,0.83,8.755,4.08,2.30 ,not present ,0.00 ,0.00 ,
22/05/2021,10:30:00,0.75,9.455,2.732,-0.36,0.21,-4.46,1.488,1.35,8.755,4.08,4.10 ,not present ,0.00 ,0.00 ,
22/05/2021,11:00:00,1.70,12.375,3.836,-0.49,0.21,-4.46,2.133,1.77,8.755,4.07,6.00 ,not present ,0.00 ,0.00 ,
22/05/2021,11:30:00,2.25,12.067,4.206,-0.66,0.21,-4.46,2.091,1.73,8.755,4.07,6.60 ,not present ,0.00 ,0.00 ,
22/05/2021,12:00:00,3.24,12.257,4.656,-0.72,0.21,-4.46,2.384,1.75,8.755,4.07,7.60 ,not present ,0.00 ,0.00 ,
22/05/2021,12:30:00,4.28,11.945,4.883,-0.72,0.21,-4.46,2.247,1.71,8.755,4.06,8.20 ,not present ,0.00 ,0.00 ,
22/05/2021,13:00:00,4.92,7.626,3.885,-0.75,0.21,-4.46,1.200,1.09,8.755,4.06,8.60 ,not present ,0.00 ,0.00 ,
22/05/2021,13:30:00,5.60,7.664,3.980,-0.72,0.21,-4.46,1.237,1.10,8.755,4.05,8.80 ,not present ,0.00 ,0.00 ,
22/05/2021,14:00:00,6.34,7.142,3.952,-0.71,0.21,-4.46,0.986,1.02,8.755,4.04,9.39 ,not present ,0.00 ,0.00 ,
22/05/2021,14:30:00,7.12,7.613,4.263,-0.70,0.21,-4.46,1.165,1.09,8.755,4.02,9.89 ,not present ,0.00 ,0.00 ,
22/05/2021,15:00:00,8.11,8.726,4.937,-0.73,0.21,-4.46,1.498,1.25,8.755,4.01,10.90 ,not present ,0.00 ,0.00 ,
22/05/2021,15:30:00,9.23,12.981,6.759,-0.72,0.21,-4.46,2.178,1.86,8.755,4.00,12.10 ,not present ,0.00 ,0.00 ,
22/05/2021,16:00:00,10.31,15.034,7.942,-0.74,0.21,-4.46,2.878,2.15,8.743,3.99,13.20 ,not present ,0.00 ,0.00 ,
22/05/2021,16:30:00,11.51,14.063,8.082,-0.79,0.21,-4.46,2.542,2.00,8.697,3.98,15.20 ,not present ,0.00 ,0.00 ,
22/05/2021,17:00:00,12.21,9.245,6.385,-0.82,0.21,-4.46,1.532,1.31,8.670,3.97,16.50 ,not present ,0.00 ,0.00 ,
22/05/2021,17:30:00,13.65,12.648,8.189,-0.81,0.21,-4.46,2.459,1.78,8.616,3.97,17.50 ,not present ,0.00 ,0.00 ,
22/05/2021,18:00:00,14.67,11.493,7.971,-0.81,0.21,-4.46,2.186,1.61,8.578,3.96,15.30 ,not present ,0.00 ,0.00 ,
22/05/2021,18:30:00,15.12,5.948,5.611,-0.83,0.21,-4.46,0.797,0.83,8.559,3.95,12.90 ,not present ,0.00 ,0.00 ,
22/05/2021,19:00:00,14.86,0.673,3.063,-0.80,0.21,-4.46,-0.274,0.09,8.570,3.95,10.90 ,not present ,0.00 ,0.00 ,
22/05/2021,19:30:00,14.35,-2.662,1.488,-0.79,0.21,-4.46,-1.060,-0.37,8.589,3.94,9.20 ,not present ,0.00 ,0.00 ,
22/05/2021,20:00:00,13.51,-4.347,0.642,-0.77,0.21,-4.46,-1.447,-0.61,8.620,3.94,8.00 ,not present ,0.00 ,0.00 ,
22/05/2021,20:30:00,12.51,-6.214,0.197,-0.89,0.21,-4.46,-1.857,-0.88,8.658,3.93,7.00 ,not present ,0.00 ,0.00 ,
22/05/2021,21:00:00,11.03,-7.957,-0.002,-1.08,0.21,-4.46,-2.214,-1.13,8.716,3.93,6.10 ,not present ,0.00 ,0.00 ,
22/05/2021,21:30:00,9.56,-7.603,-0.086,-1.00,0.21,-4.46,-1.999,-1.09,8.755,3.92,5.40 ,not present ,0.00 ,0.00 ,
22/05/2021,22:00:00,9.08,-7.061,-0.092,-0.92,0.21,-4.46,-1.882,-1.01,8.755,4.02,20.80 ,present ,25.57 ,110.10 ,
22/05/2021,22:30:00,8.35,-6.484,-0.112,-0.83,0.21,-4.46,-1.722,-0.93,8.755,4.14,24.10 ,present ,25.47 ,110.70 ,
22/05/2021,23:00:01,7.15,-5.407,-0.126,-0.67,0.21,-4.46,-1.515,-0.77,8.755,4.18,15.70 ,present ,25.41 ,39.00 ,
22/05/2021,23:30:00,6.07,-4.744,-0.108,-0.58,0.21,-4.46,-1.382,-0.68,8.755,4.19,11.80 ,present ,25.58 ,29.10 ,
23/05/2021,00:00:00,5.04,-4.168,-0.106,-0.49,0.21,-4.46,-1.271,-0.59,8.755,4.18,8.39 ,present ,25.60 ,27.30 ,
23/05/2021,00:30:00,4.35,-3.635,-0.095,-0.42,0.21,-4.46,-1.160,-0.52,8.755,4.18,7.50 ,present ,25.56 ,27.60 ,
23/05/2021,01:00:00,3.86,-3.177,-0.095,-0.35,0.21,-4.46,-1.009,-0.45,8.755,4.18,6.90 ,present ,25.56 ,27.30 ,
23/05/2021,01:30:00,3.44,-2.707,-0.062,-0.30,0.21,-4.46,-0.980,-0.38,8.755,4.18,6.60 ,present ,25.52 ,27.00 ,
23/05/2021,02:00:00,3.20,-2.081,-0.039,-0.22,0.21,-4.46,-1.017,-0.29,8.755,4.18,6.90 ,present ,25.49 ,27.30 ,
23/05/2021,02:30:00,2.96,-1.762,0.007,-0.20,0.21,-4.46,-0.787,-0.25,8.755,4.18,6.70 ,present ,25.46 ,27.30 ,
23/05/2021,03:00:00,2.70,-1.927,0.011,-0.23,0.21,-4.46,-0.795,-0.27,8.755,4.18,6.40 ,present ,25.42 ,27.00 ,
