Serial Number:,PSY1M409
APP Serial #:,03000AD3
Head Serial #:,2270
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
28/04/2022,04:51:33,25.79,1.085,4.270,-0.69,1.00,-3.80,0.714,0.14,8.173,4.15,24.60 ,present ,USB ,USB ,
Serial Number:,PSY1M409
APP Serial #:,03000AD3
Head Serial #:,2270
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,ES42 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
20/06/2022,01:30:00,10.54,-0.104,0.000,0.00,0.98,-4.64,-1.215,-0.01,8.735,4.18,16.90 ,present ,21.51 ,30.90 ,
20/06/2022,02:00:00,10.16,-0.028,0.000,0.00,0.98,-4.64,-1.082,0.00,8.751,4.17,14.70 ,present ,20.95 ,30.90 ,
20/06/2022,02:30:01,9.66,0.050,0.000,0.00,0.98,-4.64,-1.222,0.00,8.755,4.16,10.40 ,not present ,0.00 ,0.00 ,
20/06/2022,03:00:00,9.23,0.225,0.000,0.00,0.98,-4.64,-1.422,0.03,8.755,4.15,9.20 ,not present ,0.00 ,0.00 ,
20/06/2022,03:30:00,8.82,0.305,0.000,0.00,0.98,-4.64,-1.576,0.04,8.755,4.14,8.50 ,not present ,0.00 ,0.00 ,
20/06/2022,04:00:00,8.53,0.325,0.000,0.00,0.98,-4.64,-1.215,0.04,8.755,4.14,8.00 ,not present ,0.00 ,0.00 ,
20/06/2022,04:30:00,8.26,0.097,0.000,0.00,0.98,-4.64,-1.264,0.01,8.755,4.13,8.10 ,not present ,0.00 ,0.00 ,
20/06/2022,05:00:00,7.87,0.207,0.000,0.00,0.98,-4.64,-1.458,0.02,8.755,4.12,7.50 ,not present ,0.00 ,0.00 ,
20/06/2022,05:30:00,7.77,-0.056,0.000,0.00,0.98,-4.64,-0.879,0.00,8.755,4.11,7.50 ,not present ,0.00 ,0.00 ,
20/06/2022,06:00:00,7.76,-0.251,0.000,0.00,0.98,-4.64,-0.626,-0.03,8.755,4.11,7.70 ,not present ,0.00 ,0.00 ,
20/06/2022,06:30:00,7.78,-0.275,0.000,0.00,0.98,-4.64,-0.543,-0.03,8.755,4.10,7.90 ,not present ,0.00 ,0.00 ,
20/06/2022,07:00:00,7.73,-0.307,0.000,0.00,0.98,-4.64,-0.478,-0.04,8.755,4.09,7.70 ,not present ,0.00 ,0.00 ,
20/06/2022,07:30:00,7.88,-0.529,0.000,0.00,0.98,-4.64,-0.086,-0.07,8.755,4.08,7.90 ,not present ,0.00 ,0.00 ,
20/06/2022,08:00:00,8.00,-0.529,0.000,0.00,0.98,-4.64,0.003,-0.07,8.755,4.08,8.20 ,not present ,0.00 ,0.00 ,
20/06/2022,08:30:00,8.11,-0.499,0.000,0.00,0.98,-4.64,0.008,-0.07,8.755,4.07,8.30 ,not present ,0.00 ,0.00 ,
20/06/2022,09:00:00,8.62,-0.940,0.412,-0.08,0.98,-4.64,0.484,-0.13,8.755,4.07,9.00 ,not present ,0.00 ,0.00 ,
20/06/2022,09:30:00,9.07,-0.997,0.655,-0.17,0.98,-4.64,0.797,-0.14,8.755,4.06,9.70 ,not present ,0.00 ,0.00 ,
20/06/2022,10:00:00,9.38,-0.939,0.739,-0.19,0.98,-4.64,0.687,-0.13,8.755,4.06,10.10 ,not present ,0.00 ,0.00 ,
20/06/2022,10:30:00,10.76,-2.098,3.105,-1.17,0.98,-4.64,2.857,-0.30,8.728,4.05,11.40 ,not present ,0.00 ,0.00 ,
20/06/2022,11:00:00,12.55,-3.203,7.408,-2.64,0.98,-4.64,4.496,-0.45,8.658,4.05,12.90 ,not present ,0.00 ,0.00 ,
20/06/2022,11:30:00,13.88,-3.225,7.556,-2.57,0.98,-4.64,4.277,-0.45,8.608,4.05,14.20 ,not present ,0.00 ,0.00 ,
20/06/2022,12:00:00,16.20,-2.599,5.671,-1.75,0.98,-4.64,2.758,-0.36,8.518,4.04,16.20 ,not present ,0.00 ,0.00 ,
20/06/2022,12:30:00,15.64,-1.178,1.749,-0.45,0.98,-4.64,0.730,-0.16,8.540,4.03,14.20 ,not present ,0.00 ,0.00 ,
20/06/2022,13:00:00,16.74,-1.460,4.689,-1.29,0.98,-4.64,1.538,-0.20,8.499,4.02,15.60 ,not present ,0.00 ,0.00 ,
20/06/2022,13:30:00,16.55,0.398,0.000,0.00,0.98,-4.64,-1.935,0.05,8.506,4.00,15.20 ,not present ,0.00 ,0.00 ,
20/06/2022,14:00:00,15.03,-0.248,0.715,-0.03,0.98,-4.64,-0.545,-0.03,8.563,3.99,12.80 ,not present ,0.00 ,0.00 ,
20/06/2022,14:30:00,14.05,1.456,0.000,0.00,0.98,-4.64,-3.231,0.20,8.601,3.98,12.20 ,not present ,0.00 ,0.00 ,
20/06/2022,15:00:00,13.46,0.603,0.000,0.00,0.98,-4.64,-1.589,0.08,8.623,3.97,12.30 ,not present ,0.00 ,0.00 ,
20/06/2022,15:30:00,13.62,-0.087,0.975,-0.10,0.98,-4.64,-0.392,-0.01,8.616,3.96,14.00 ,not present ,0.00 ,0.00 ,
20/06/2022,16:00:00,14.05,-0.547,2.369,-0.59,0.98,-4.64,0.137,-0.07,8.601,3.96,14.30 ,not present ,0.00 ,0.00 ,
20/06/2022,16:30:00,14.38,-0.405,2.118,-0.48,0.98,-4.64,-0.348,-0.05,8.589,3.95,14.30 ,not present ,0.00 ,0.00 ,
20/06/2022,17:00:00,16.02,-3.012,8.585,-2.65,0.98,-4.64,3.898,-0.42,8.525,3.95,17.29 ,not present ,0.00 ,0.00 ,
20/06/2022,17:30:00,15.82,0.462,1.316,-0.10,0.98,-4.64,-2.085,0.06,8.533,3.94,15.50 ,not present ,0.00 ,0.00 ,
20/06/2022,18:00:00,15.82,-1.612,2.846,-0.82,0.98,-4.64,1.604,-0.22,8.533,3.94,15.50 ,not present ,0.00 ,0.00 ,
20/06/2022,18:30:00,18.83,-3.045,8.606,-2.43,0.98,-4.64,3.467,-0.42,8.421,3.94,19.79 ,not present ,0.00 ,0.00 ,
20/06/2022,19:00:00,18.16,0.820,0.000,0.00,0.98,-4.64,-2.895,0.11,8.447,3.94,17.29 ,not present ,0.00 ,0.00 ,
20/06/2022,19:30:00,16.45,2.494,0.000,0.00,0.98,-4.64,-5.555,0.34,8.510,3.93,14.00 ,not present ,0.00 ,0.00 ,
20/06/2022,20:00:00,14.99,1.790,0.000,0.00,0.98,-4.64,-3.887,0.25,8.566,3.93,12.40 ,not present ,0.00 ,0.00 ,
20/06/2022,20:30:00,14.81,0.917,0.000,0.00,0.98,-4.64,-2.233,0.12,8.570,3.92,12.80 ,not present ,0.00 ,0.00 ,
20/06/2022,21:00:00,14.26,1.151,0.000,0.00,0.98,-4.64,-2.975,0.16,8.593,3.92,12.60 ,not present ,0.00 ,0.00 ,
20/06/2022,21:30:00,13.19,1.290,0.000,0.00,0.98,-4.64,-3.132,0.18,8.635,3.92,11.10 ,not present ,0.00 ,0.00 ,
20/06/2022,22:00:00,12.32,1.393,0.000,0.00,0.98,-4.64,-3.172,0.19,8.666,3.97,20.29 ,present ,22.66 ,123.60 ,
20/06/2022,22:30:00,11.94,1.237,0.000,0.00,0.98,-4.64,-3.701,0.17,8.681,4.03,29.60 ,present ,22.40 ,126.60 ,
20/06/2022,23:00:00,11.13,0.936,0.000,0.00,0.98,-4.64,-3.415,0.13,8.712,4.13,29.70 ,present ,22.06 ,128.39 ,
20/06/2022,23:30:00,10.21,0.527,0.000,0.00,0.98,-4.64,-2.483,0.07,8.747,4.16,17.50 ,present ,21.92 ,37.80 ,
21/06/2022,00:00:00,9.62,0.273,0.000,0.00,0.98,-4.64,-1.613,0.03,8.755,4.17,14.30 ,present ,21.98 ,36.30 ,
21/06/2022,00:30:00,9.14,0.577,0.000,0.00,0.98,-4.64,-1.743,0.08,8.755,4.17,13.30 ,present ,21.77 ,36.59 ,
21/06/2022,01:00:00,8.82,0.211,0.000,0.00,0.98,-4.64,-1.461,0.03,8.755,4.17,12.80 ,present ,21.52 ,36.30 ,
21/06/2022,01:30:00,8.65,0.082,0.000,0.00,0.98,-4.64,-1.127,0.01,8.755,4.18,12.40 ,present ,20.96 ,32.70 ,
21/06/2022,02:00:00,8.39,0.151,0.000,0.00,0.98,-4.64,-1.205,0.02,8.755,4.16,8.89 ,not present ,0.00 ,0.00 ,
21/06/2022,02:30:00,8.11,0.246,0.000,0.00,0.98,-4.64,-1.078,0.03,8.755,4.15,8.10 ,not present ,0.00 ,0.00 ,
21/06/2022,03:00:00,7.91,0.214,0.000,0.00,0.98,-4.64,-1.300,0.03,8.755,4.14,7.70 ,not present ,0.00 ,0.00 ,
21/06/2022,03:30:00,7.57,0.237,0.000,0.00,0.98,-4.64,-1.436,0.03,8.755,4.14,7.20 ,not present ,0.00 ,0.00 ,
21/06/2022,04:00:00,7.16,0.441,0.000,0.00,0.98,-4.64,-1.537,0.06,8.755,4.13,6.90 ,not present ,0.00 ,0.00 ,
21/06/2022,04:30:00,6.87,0.362,0.000,0.00,0.98,-4.64,-1.301,0.05,8.755,4.12,6.70 ,not present ,0.00 ,0.00 ,
21/06/2022,05:00:00,6.59,0.312,0.000,0.00,0.98,-4.64,-1.456,0.04,8.755,4.11,6.30 ,not present ,0.00 ,0.00 ,
21/06/2022,05:30:00,6.37,0.247,0.000,0.00,0.98,-4.64,-1.229,0.03,8.755,4.11,6.10 ,not present ,0.00 ,0.00 ,
21/06/2022,06:00:00,6.19,0.053,0.000,0.00,0.98,-4.64,-1.025,0.00,8.755,4.10,6.20 ,not present ,0.00 ,0.00 ,
21/06/2022,06:30:00,6.16,-0.118,0.000,0.00,0.98,-4.64,-0.820,-0.01,8.755,4.09,6.30 ,not present ,0.00 ,0.00 ,
21/06/2022,07:00:00,6.06,0.031,0.000,0.00,0.98,-4.64,-0.838,0.00,8.755,4.09,6.30 ,not present ,0.00 ,0.00 ,
21/06/2022,07:30:00,6.02,-0.107,0.000,0.00,0.98,-4.64,-0.886,-0.01,8.755,4.08,6.30 ,not present ,0.00 ,0.00 ,
21/06/2022,08:00:00,6.11,-0.382,0.000,0.00,0.98,-4.64,-0.440,-0.05,8.755,4.07,6.60 ,not present ,0.00 ,0.00 ,
21/06/2022,08:30:00,6.37,-0.478,0.000,0.00,0.98,-4.64,-0.132,-0.06,8.755,4.07,7.00 ,not present ,0.00 ,0.00 ,
21/06/2022,09:00:00,6.74,-0.677,0.000,0.00,0.98,-4.64,0.282,-0.09,8.755,4.06,7.70 ,not present ,0.00 ,0.00 ,
21/06/2022,09:30:00,7.31,-0.778,0.499,-0.10,0.98,-4.64,0.814,-0.11,8.755,4.06,8.70 ,not present ,0.00 ,0.00 ,
21/06/2022,10:00:00,7.78,-0.822,0.629,-0.16,0.98,-4.64,0.642,-0.11,8.755,4.05,9.89 ,not present ,0.00 ,0.00 ,
21/06/2022,10:30:00,8.54,-1.078,1.075,-0.36,0.98,-4.64,1.296,-0.15,8.755,4.05,11.30 ,not present ,0.00 ,0.00 ,
21/06/2022,11:00:00,11.25,-4.034,8.884,-3.40,0.98,-4.64,6.234,-0.57,8.708,4.05,13.80 ,not present ,0.00 ,0.00 ,
21/06/2022,11:30:00,14.53,-4.981,11.277,-3.87,0.98,-4.64,7.109,-0.70,8.582,4.04,15.70 ,not present ,0.00 ,0.00 ,
21/06/2022,12:00:00,16.18,-4.203,9.570,-3.08,0.98,-4.64,4.961,-0.58,8.521,4.03,17.40 ,not present ,0.00 ,0.00 ,
21/06/2022,12:30:00,17.60,-2.360,6.903,-1.97,0.98,-4.64,2.762,-0.32,8.465,4.02,17.60 ,not present ,0.00 ,0.00 ,
21/06/2022,13:00:00,17.75,-1.009,3.633,-0.90,0.98,-4.64,0.344,-0.14,8.462,4.01,17.20 ,not present ,0.00 ,0.00 ,
21/06/2022,13:30:00,17.73,-0.074,2.290,-0.41,0.98,-4.64,-1.123,-0.01,8.462,3.99,16.70 ,not present ,0.00 ,0.00 ,
21/06/2022,14:00:00,17.58,-0.370,3.516,-0.78,0.98,-4.64,-0.402,-0.05,8.469,3.98,16.29 ,not present ,0.00 ,0.00 ,
21/06/2022,14:30:00,17.41,-0.526,3.955,-0.93,0.98,-4.64,-0.066,-0.07,8.473,3.97,16.20 ,not present ,0.00 ,0.00 ,
21/06/2022,15:00:00,18.32,-2.308,8.696,-2.39,0.98,-4.64,3.023,-0.31,8.439,3.97,17.90 ,not present ,0.00 ,0.00 ,
21/06/2022,15:30:00,18.57,-0.192,3.146,-0.63,0.98,-4.64,-0.985,-0.02,8.432,3.96,18.29 ,not present ,0.00 ,0.00 ,
21/06/2022,16:00:00,19.17,-1.366,6.672,-1.68,0.98,-4.64,1.505,-0.18,8.410,3.96,19.10 ,not present ,0.00 ,0.00 ,
21/06/2022,16:30:00,20.35,-1.606,7.025,-1.74,0.98,-4.64,1.224,-0.22,8.366,3.95,20.50 ,not present ,0.00 ,0.00 ,
21/06/2022,17:00:00,20.14,0.559,1.859,-0.17,0.98,-4.64,-2.227,0.07,8.373,3.95,19.20 ,not present ,0.00 ,0.00 ,
21/06/2022,17:30:00,19.52,0.375,1.146,-0.02,0.98,-4.64,-1.924,0.05,8.395,3.94,17.90 ,not present ,0.00 ,0.00 ,
21/06/2022,18:00:00,19.17,0.561,1.209,-0.02,0.98,-4.64,-2.040,0.07,8.410,3.94,17.60 ,not present ,0.00 ,0.00 ,
21/06/2022,18:30:00,18.61,0.333,1.373,-0.10,0.98,-4.64,-1.580,0.04,8.428,3.94,17.20 ,not present ,0.00 ,0.00 ,
21/06/2022,19:00:00,18.87,-0.404,3.641,-0.78,0.98,-4.64,-0.403,-0.05,8.421,3.94,18.40 ,not present ,0.00 ,0.00 ,
21/06/2022,19:30:00,19.06,-0.197,3.135,-0.62,0.98,-4.64,-0.669,-0.02,8.414,3.93,18.50 ,not present ,0.00 ,0.00 ,
21/06/2022,20:00:00,18.48,0.682,0.000,0.00,0.98,-4.64,-2.329,0.09,8.436,3.93,17.20 ,not present ,0.00 ,0.00 ,
21/06/2022,20:30:00,18.00,0.724,0.000,0.00,0.98,-4.64,-2.102,0.10,8.451,3.92,16.60 ,not present ,0.00 ,0.00 ,
21/06/2022,21:00:00,17.47,0.471,0.000,0.00,0.98,-4.64,-1.671,0.06,8.473,3.92,16.29 ,not present ,0.00 ,0.00 ,
21/06/2022,21:30:00,16.88,0.588,0.000,0.00,0.98,-4.64,-1.788,0.08,8.495,3.92,15.90 ,not present ,0.00 ,0.00 ,
21/06/2022,22:00:00,16.72,0.302,0.000,0.00,0.98,-4.64,-1.636,0.04,8.499,3.98,30.20 ,present ,22.74 ,124.80 ,
21/06/2022,22:30:00,16.56,0.237,0.000,0.00,0.98,-4.64,-1.807,0.03,8.506,4.06,35.70 ,present ,22.48 ,127.20 ,
21/06/2022,23:00:00,16.18,0.068,0.000,0.00,0.98,-4.64,-1.732,0.00,8.521,4.15,35.70 ,present ,22.19 ,126.90 ,
21/06/2022,23:30:00,15.55,-0.017,0.000,0.00,0.98,-4.64,-1.488,0.00,8.544,4.18,24.80 ,present ,22.10 ,38.40 ,
22/06/2022,00:00:00,14.65,0.568,0.000,0.00,0.98,-4.64,-1.901,0.07,8.578,4.18,19.60 ,present ,22.08 ,30.90 ,
22/06/2022,00:30:00,14.46,-0.048,0.000,0.00,0.98,-4.64,-0.962,0.00,8.585,4.18,18.40 ,present ,21.97 ,30.00 ,
22/06/2022,01:00:00,14.38,-0.255,1.184,-0.18,0.98,-4.64,-0.644,-0.03,8.589,4.18,18.20 ,present ,21.76 ,30.30 ,
22/06/2022,01:30:00,14.30,-0.203,1.517,-0.27,0.98,-4.64,-0.406,-0.02,8.589,4.18,18.00 ,present ,21.48 ,30.60 ,
22/06/2022,02:00:00,14.19,-0.242,1.478,-0.27,0.98,-4.64,-0.485,-0.03,8.597,4.18,17.90 ,present ,20.92 ,31.50 ,
22/06/2022,02:30:00,14.03,-0.328,1.484,-0.28,0.98,-4.64,-0.431,-0.04,8.601,4.16,14.60 ,not present ,0.00 ,0.00 ,
22/06/2022,03:00:00,13.87,-0.230,1.445,-0.26,0.98,-4.64,-0.372,-0.03,8.608,4.15,14.00 ,not present ,0.00 ,0.00 ,
22/06/2022,03:30:00,13.76,-0.159,1.455,-0.26,0.98,-4.64,-0.395,-0.02,8.612,4.15,14.00 ,not present ,0.00 ,0.00 ,
22/06/2022,04:00:00,13.72,-0.143,1.461,-0.26,0.98,-4.64,-0.485,-0.02,8.612,4.14,13.80 ,not present ,0.00 ,0.00 ,
22/06/2022,04:30:00,13.52,-0.003,1.264,-0.18,0.98,-4.64,-0.607,0.00,8.620,4.13,13.70 ,not present ,0.00 ,0.00 ,
22/06/2022,05:00:00,13.51,-0.198,1.381,-0.24,0.98,-4.64,-0.421,-0.02,8.620,4.12,13.60 ,not present ,0.00 ,0.00 ,
22/06/2022,05:30:00,13.35,-0.090,0.964,-0.10,0.98,-4.64,-0.894,-0.01,8.627,4.15,17.90 ,present ,20.88 ,58.20 ,
22/06/2022,06:00:00,13.05,0.070,0.733,-0.01,0.98,-4.64,-1.091,0.00,8.639,4.12,13.50 ,not present ,0.00 ,0.00 ,
22/06/2022,06:30:00,12.99,-0.128,1.353,-0.23,0.98,-4.64,-0.330,-0.01,8.643,4.12,13.10 ,not present ,0.00 ,0.00 ,
22/06/2022,07:00:00,13.05,-0.408,1.831,-0.42,0.98,-4.64,-0.112,-0.05,8.639,4.11,13.10 ,not present ,0.00 ,0.00 ,
22/06/2022,07:30:00,13.01,-0.223,1.800,-0.39,0.98,-4.64,-0.247,-0.03,8.639,4.10,13.20 ,not present ,0.00 ,0.00 ,
22/06/2022,08:00:00,13.12,-0.468,2.239,-0.56,0.98,-4.64,-0.040,-0.06,8.635,4.10,13.50 ,not present ,0.00 ,0.00 ,
22/06/2022,08:30:00,13.21,-0.267,1.942,-0.44,0.98,-4.64,-0.320,-0.03,8.631,4.09,13.60 ,not present ,0.00 ,0.00 ,
22/06/2022,09:00:00,12.98,-0.196,1.379,-0.25,0.98,-4.64,-0.471,-0.02,8.643,4.08,13.10 ,not present ,0.00 ,0.00 ,
22/06/2022,09:30:00,12.43,0.642,0.000,0.00,0.98,-4.64,-1.923,0.09,8.662,4.08,12.30 ,not present ,0.00 ,0.00 ,
22/06/2022,10:00:00,12.39,0.110,0.000,0.00,0.98,-4.64,-0.703,0.01,8.666,4.07,12.40 ,not present ,0.00 ,0.00 ,
22/06/2022,10:30:00,12.61,-0.282,1.272,-0.24,0.98,-4.64,-0.245,-0.04,8.654,4.07,12.90 ,not present ,0.00 ,0.00 ,
22/06/2022,11:00:00,13.38,-0.945,3.477,-1.01,0.98,-4.64,1.046,-0.13,8.627,4.06,13.70 ,not present ,0.00 ,0.00 ,
22/06/2022,11:30:00,14.47,-1.763,5.533,-1.70,0.98,-4.64,2.071,-0.24,8.585,4.06,14.80 ,not present ,0.00 ,0.00 ,
22/06/2022,12:00:00,15.38,-1.488,5.751,-1.67,0.98,-4.64,1.706,-0.20,8.551,4.05,15.80 ,not present ,0.00 ,0.00 ,
22/06/2022,12:30:00,15.49,-0.666,3.839,-0.99,0.98,-4.64,0.191,-0.09,8.548,4.05,15.80 ,not present ,0.00 ,0.00 ,
22/06/2022,13:00:00,15.98,-1.220,5.372,-1.48,0.98,-4.64,1.115,-0.17,8.529,4.05,15.90 ,not present ,0.00 ,0.00 ,
22/06/2022,13:30:00,16.86,-1.370,5.909,-1.61,0.98,-4.64,1.270,-0.19,8.495,4.04,16.70 ,not present ,0.00 ,0.00 ,
22/06/2022,14:00:00,17.52,-1.525,6.837,-1.84,0.98,-4.64,1.681,-0.21,8.469,4.03,17.29 ,not present ,0.00 ,0.00 ,
22/06/2022,14:30:00,18.34,-1.906,7.777,-2.09,0.98,-4.64,2.302,-0.26,8.439,4.02,18.40 ,not present ,0.00 ,0.00 ,
22/06/2022,15:00:00,18.75,-0.922,5.259,-1.27,0.98,-4.64,0.364,-0.12,8.425,4.01,18.60 ,not present ,0.00 ,0.00 ,
22/06/2022,15:30:00,19.16,-1.164,6.058,-1.49,0.98,-4.64,0.885,-0.16,8.410,3.99,19.00 ,not present ,0.00 ,0.00 ,
22/06/2022,16:00:00,19.27,-0.468,4.413,-0.97,0.98,-4.64,-0.303,-0.06,8.406,3.98,19.70 ,not present ,0.00 ,0.00 ,
22/06/2022,16:30:00,20.39,-1.448,7.153,-1.74,0.98,-4.64,1.209,-0.19,8.366,3.97,20.70 ,not present ,0.00 ,0.00 ,
22/06/2022,17:00:00,20.57,-0.519,4.539,-0.97,0.98,-4.64,-0.548,-0.07,8.359,3.97,20.60 ,not present ,0.00 ,0.00 ,
22/06/2022,17:30:00,22.12,-1.828,8.373,-1.99,0.98,-4.64,2.073,-0.24,8.301,3.96,23.00 ,not present ,0.00 ,0.00 ,
22/06/2022,18:00:00,21.24,2.430,0.000,0.00,0.98,-4.64,-5.464,0.33,8.333,3.96,19.70 ,not present ,0.00 ,0.00 ,
22/06/2022,18:30:00,22.70,-1.375,3.034,-0.67,0.98,-4.64,0.666,-0.18,8.279,3.95,22.10 ,not present ,0.00 ,0.00 ,
22/06/2022,19:00:00,23.89,-0.366,3.183,-0.54,0.98,-4.64,-1.100,-0.04,8.240,3.95,24.10 ,not present ,0.00 ,0.00 ,
22/06/2022,19:30:00,25.08,0.609,1.420,-0.01,0.98,-4.64,-2.915,0.08,8.198,3.95,24.30 ,not present ,0.00 ,0.00 ,
22/06/2022,20:00:00,24.64,3.375,0.000,0.00,0.98,-4.64,-6.969,0.45,8.212,3.94,20.80 ,not present ,0.00 ,0.00 ,
22/06/2022,20:30:00,23.60,2.529,0.000,0.00,0.98,-4.64,-5.492,0.34,8.247,3.94,18.60 ,not present ,0.00 ,0.00 ,
22/06/2022,21:00:00,21.10,3.290,0.000,0.00,0.98,-4.64,-6.377,0.44,8.337,3.93,15.50 ,not present ,0.00 ,0.00 ,
22/06/2022,21:30:00,18.87,2.786,0.000,0.00,0.98,-4.64,-5.097,0.38,8.421,3.93,13.60 ,not present ,0.00 ,0.00 ,
22/06/2022,22:00:00,17.28,2.184,0.000,0.00,0.98,-4.64,-4.194,0.30,8.480,3.98,22.80 ,present ,22.22 ,126.30 ,
22/06/2022,22:30:00,16.37,1.755,0.000,0.00,0.98,-4.64,-4.226,0.24,8.514,4.07,31.90 ,present ,21.83 ,130.50 ,
22/06/2022,23:00:00,15.07,1.550,0.000,0.00,0.98,-4.64,-3.848,0.21,8.563,4.15,31.60 ,present ,21.30 ,130.80 ,
22/06/2022,23:30:00,13.53,1.481,0.000,0.00,0.98,-4.64,-3.481,0.20,8.620,4.18,19.50 ,present ,20.83 ,39.00 ,
23/06/2022,00:00:00,12.20,1.272,0.000,0.00,0.98,-4.64,-2.995,0.18,8.670,4.16,11.60 ,not present ,0.00 ,0.00 ,
23/06/2022,00:30:00,11.15,1.105,0.000,0.00,0.98,-4.64,-2.749,0.15,8.712,4.15,9.60 ,not present ,0.00 ,0.00 ,
23/06/2022,01:00:00,10.44,0.967,0.000,0.00,0.98,-4.64,-2.235,0.13,8.739,4.14,9.10 ,not present ,0.00 ,0.00 ,
23/06/2022,01:30:00,9.93,0.548,0.000,0.00,0.98,-4.64,-1.774,0.07,8.755,4.14,8.80 ,not present ,0.00 ,0.00 ,
23/06/2022,02:00:00,9.55,0.551,0.000,0.00,0.98,-4.64,-1.756,0.07,8.755,4.13,8.89 ,not present ,0.00 ,0.00 ,
23/06/2022,02:30:00,8.93,0.783,0.000,0.00,0.98,-4.64,-2.010,0.11,8.755,4.12,8.10 ,not present ,0.00 ,0.00 ,
23/06/2022,03:00:00,8.30,0.883,0.000,0.00,0.98,-4.64,-2.257,0.12,8.755,4.12,7.60 ,not present ,0.00 ,0.00 ,
23/06/2022,03:30:00,7.72,0.899,0.000,0.00,0.98,-4.64,-2.165,0.12,8.755,4.11,6.90 ,not present ,0.00 ,0.00 ,
23/06/2022,04:00:00,7.15,0.742,0.000,0.00,0.98,-4.64,-2.161,0.10,8.755,4.10,6.30 ,not present ,0.00 ,0.00 ,
23/06/2022,04:30:00,6.67,0.694,0.000,0.00,0.98,-4.64,-1.875,0.09,8.755,4.10,5.80 ,not present ,0.00 ,0.00 ,
23/06/2022,05:00:00,6.41,0.471,0.000,0.00,0.98,-4.64,-1.575,0.06,8.755,4.09,5.70 ,not present ,0.00 ,0.00 ,
23/06/2022,05:30:00,6.18,0.299,0.000,0.00,0.98,-4.64,-1.343,0.04,8.755,4.08,5.90 ,not present ,0.00 ,0.00 ,
23/06/2022,06:00:00,6.03,0.061,0.000,0.00,0.98,-4.64,-1.055,0.00,8.755,4.08,5.90 ,not present ,0.00 ,0.00 ,
23/06/2022,06:30:00,5.96,-0.083,0.000,0.00,0.98,-4.64,-0.764,-0.01,8.755,4.07,6.00 ,not present ,0.00 ,0.00 ,
23/06/2022,07:00:00,5.98,-0.208,0.000,0.00,0.98,-4.64,-0.784,-0.02,8.755,4.06,6.00 ,not present ,0.00 ,0.00 ,
23/06/2022,07:30:00,6.10,-0.340,0.000,0.00,0.98,-4.64,-0.360,-0.04,8.755,4.06,6.50 ,not present ,0.00 ,0.00 ,
23/06/2022,08:00:00,6.32,-0.428,0.000,0.00,0.98,-4.64,-0.260,-0.06,8.755,4.05,6.80 ,not present ,0.00 ,0.00 ,
23/06/2022,08:30:00,6.61,-0.589,0.000,0.00,0.98,-4.64,-0.068,-0.08,8.755,4.05,7.00 ,not present ,0.00 ,0.00 ,
23/06/2022,09:00:00,6.61,-0.228,0.000,0.00,0.98,-4.64,-0.668,-0.03,8.755,4.05,7.10 ,not present ,0.00 ,0.00 ,
23/06/2022,09:30:00,6.88,-0.600,0.000,0.00,0.98,-4.64,0.025,-0.08,8.755,4.05,7.60 ,not present ,0.00 ,0.00 ,
23/06/2022,10:00:00,7.71,-0.995,0.387,-0.08,0.98,-4.64,0.847,-0.14,8.755,4.04,9.00 ,not present ,0.00 ,0.00 ,
23/06/2022,10:30:00,7.77,-0.622,0.000,0.00,0.98,-4.64,0.250,-0.08,8.755,4.03,8.39 ,not present ,0.00 ,0.00 ,
23/06/2022,11:00:00,8.29,-1.621,0.837,-0.35,0.98,-4.64,2.264,-0.23,8.755,4.02,8.50 ,not present ,0.00 ,0.00 ,
23/06/2022,11:30:00,11.57,-3.833,3.332,-1.46,0.98,-4.64,5.726,-0.54,8.697,4.01,11.50 ,not present ,0.00 ,0.00 ,
23/06/2022,12:00:00,11.08,-0.340,0.000,0.00,0.98,-4.64,-0.584,-0.04,8.716,3.99,11.30 ,not present ,0.00 ,0.00 ,
23/06/2022,12:30:00,11.50,-1.803,2.399,-0.85,0.98,-4.64,2.772,-0.25,8.697,3.98,10.90 ,not present ,0.00 ,0.00 ,
23/06/2022,13:00:00,11.29,0.120,0.000,0.00,0.98,-4.64,-1.575,0.01,8.708,3.97,10.90 ,not present ,0.00 ,0.00 ,
23/06/2022,13:30:00,10.67,0.783,0.000,0.00,0.98,-4.64,-2.238,0.11,8.731,3.96,9.30 ,not present ,0.00 ,0.00 ,
